comments,date,symbol
saya kasih contoh 1 lagi perusahan yang naik setelah Frequency Analyzer memberi tanda pada $AISA 😎,"7 Oct 22, 08:44",AISA
"🎖 Watchlist Saham🎖
07-10-22

✅ $INDX

• Tradeplan Lengkap Join Link Dibio...
$HOKI $AISA $DOID $IHSG","7 Oct 22, 08:10",AISA
"Private Placement $BUMI Apa Kemungkinan Terburuk yang bisa Terjadi?

Hari ini saya mendapatkan kiriman dokumen prospektus Private Placement BUMI. Saya baca - baca, saya menemukan nama Salim di sana. Terus terang saya tidak pernah bisa percaya dengan Rumor masuknya Salim di BUMI sejak tahun lalu karena tidak pernah ada full disclosure. Tapi setelah baca prospektus PP BUMI yang beredar, saya jadi percaya kalau Salim memang pengen masuk ke BUMI.
http://bit.ly/3McNf1F
http://bit.ly/3e9Btsn

Kalau memang Private Placement ini berhasil maka semua utang BUMI bisa langsung beres. 26 Triliun utang di balance sheet bisa langsung, cring, hilang.

Ini tentu kabar baik bagi investor BUMI yang nyangkut. Tapi sebagai investor kita tidak boleh langsung 100% yakin karena room of error tetap ada. Seperti yang diajarkan oleh Howard Marks, kita harus menggunakan second level of thinking.

Kabar masuknya Salim untuk membereskan utang BUMI memang sebuah kabar baik. Tapi what could be wrong? Apakah ada potensi kabar baik ini akan berubah jadi buruk?

Karena sebagai investor kita tidak boleh hanya pengen lihat yang baik-baik saja. Harus siap juga kalau bad thing happen. Karena yang namanya perjalanan investasi, tidak selamanya bisa berjalan mulus.

Menurut saya private placement ini 90% bisa berhasil dan tetap ada potensi gagal 10%.

Potensi gagalnya antara lain:
1. Jika OJK tidak memberikan izin diskresi Private Placement >10% seperti yang pernah terjadi pada



2. Jika dokumen prospektus Private Placement BUMI yang beredar ternyata palsu.

Dua hal ini kelihatannya sepele, tapi kalau kejadian, bisa langsung gagal total rencana Private Placement BUMI.

Risiko jika hal ini terjadi adalah BUMI bisa back to gocap, RSS, dan the worst case adalah delisting.

Tapi kalau Private placement ini berhasil dan Utang 26 Triliun BUMI beres maka potensi upside nya adalah unlimited.

Jadi silahkan menilai dan menimbang sendiri apakah Private Placement BUMI ini akan berhasil atau tidak.

Duit masing-masing, risiko masing-masing.

Disclaimer:
Belajar Saham Dari:
Buku Ryan Filbert:
Buku Rivan Kurniawan:","6 Oct 22, 20:22 · Edited on 8 Oct 22, 15:22",AISA
"$AISA 04 Oct 22
Shareholder : Pangan Sejahtera Investama
Type : Local
Bought : +4,529,700 (+0.05%)
Current : 5,322,543,400 (57.16%)
Previous : 5,318,013,700 (57.11%)","6 Oct 22, 19:13",AISA
"Private Placement $BUMI

Salim enter the dragon?

Nampaknya bukan rumor lagi.

Tinggal tunggu diskresi OJK saja seperti yang pernah terjadi pada $AISA agar bisa Private Placement >10% saham beredar.
http://bit.ly/3CD236I

Selama ini saya pikir ini hanya rumor kalau Salim masuk BUMI. Tapi setelah baca prospektus Private Placement. Nampaknya tinggal tunggu waktu BUMI bebas utang jika OJK beri lampu hijau untuk diskresi agar bisa Private Placement di atas ketentuan 10%.

Disclaimer:","6 Oct 22, 19:12",AISA
$AISA stockbit whhhhyyyyyyy...,"6 Oct 22, 14:41",AISA
$AISA portopolio detail stockbid nggak sesuai,"6 Oct 22, 11:25",AISA
$AISA Do Your Own Research,"6 Oct 22, 09:38",AISA
"BENEISH M-SCORE

Repost sebagai reminder, salah satu metode dalam mendeteksi Manipulasi Laporan Keuangan.

Notes: Tidak bisa diaplikasikan pada Emiten Financial Institution

Credit to tolooooooong: @jameshermanto

tag:","5 Oct 22, 21:13",AISA
"Live analysis saham 5 Oktober 2022:

1. $KKGI
2. $INDY
3. $BBRI
4. $RIGS
5. $AISA
6. Tlkm
7. GOTO
8. SAME
9. SRTG
10.TAPG
11. ASI
12. KRYA
13. Scma
14. Mbss
15. Jkon
16. Mpmx
17. BSSR","5 Oct 22, 19:02",AISA
"$HDFA mau sedikit sharing aja semoga bermanfaat.
Yang sudah lama di pasar modal mungkin sudah sering liat order book yang seperti ini.

1. dikolom bid dibuat tebal-tebal supaya ritel unyu-unyu seperti saya akan berpikir untuk haka.
*hmm kolom offernya hanya satu tik nih yang tebal. kalo itu habis maka sahamnya akan terbang*.

2. offernya hanya ditembokin di satu tik saja sisanya tipis-tipis yang bikin ritel nganggep bahwa ini bakal dibawa terbang. mekanismenya sperti ini :
- harga di 189 ditebelin setelah banyak yang haka lalu dicabut.
- 189 pindah ke kolom bid dan ditebelin.
- 190 yang dikolom offer kembali ditebelin, setelah banyak yang haka dicabut lalu 190 pindah ke kolom bid dan ditebelin.
- begitu terus sampai sahamnya naik beberapa tik

3. setelah banyak ritel yang haka makanin barang bandar dan berpikir sahamnya akan terbang, disitulah bid-bid yang tadinya tebel langsung dicabut dan harga longsor seketika.

4. panic selling pun terjadi, beberapa berharap harganya akan di angkat naik lagi. sampai akhirnya ditutup arb hari ini

sekedar mengingatkan untuk temen2 yang baru kenal dunia saham, jangan masuk di saham yang order booknya lagi di goreng seperti ini. Kalo sampean bisa cuan beberapa tik lalu cabut ya monggo, tapi ga sebanding ama resikonya.

random tag","5 Oct 22, 18:47",AISA
$AISA perlahan,"5 Oct 22, 11:59",AISA
"$AISA
Break dari masa sideways yang panjang dan sudahdibreak dengan volume yang cukup bagus dan retrace ke area support bisa strategi BOW
Support : 163 - 168
Target : 205
#CoratCoretChart
NB : Disclaimer segala analisa yang saya buat bukan untuk ajakan beli ataupun jual hanya sebagai referensi dan juga sharing dan tetap #DYOR

Follow IG .id untuk konten seputar trading","5 Oct 22, 10:07 · Edited on 25 Oct 22, 21:53",AISA
Kok naikkkk lagi??? $AISA,"5 Oct 22, 09:03",AISA
"@risjay bantu jawab, Tiga Pilar Sejahtera itu anak usahanya AISA, jadi (kalo ngga salah ya) $AISA ini strukturnya dari awal lebih ke holding company dari produsen produsen makanan tersebut 🙏","5 Oct 22, 08:55",AISA
"analisa teknikal saham $BRMS

before and after

$BUMI $HOKI $AISA $SRAJ","4 Oct 22, 19:44",AISA
"POLL
$AISA EmJe sdh keluar, mau dibawa kemana nih besok..","4 Oct 22, 19:05",AISA
"Postingan mengapa laporan keuangan telat

$TRIO $ERAA $AISA $ELTY $TELE","4 Oct 22, 17:23",AISA
$AISA 1 week aja deh. masa ga sampai ?,"4 Oct 22, 13:56",AISA
"Halo teman2, kali ini saya ingin membahas tentang beban keuangan $AISA di Q2. Pada tulisan sebelumnya di https://stockbit.com/post/9760505 sudah saya jabarkan bahwa ada beban keuangan yang membuat laba AISA menjadi negatif. Beban keuangan yang tercantum adalah AMORTISASI OBLIGASI DAN SUKUK sebesar 17,2M. Dimana KENYATAAN, REALITA, FAKTA sebenarnya AISA sudah mencatatkan keuntungan. Disinilah syarat utama kita untuk menemukan harta karun di pasar modal yaitu ""Melihat sesuatu yang tidak terlihat jika hanya dilihat sekilas"" (maksa banget kata mutiaranya 😉)

Nah, yang mau saya bahas adalah, amortisasi itu apa? Menurut investopedia, amortisasi adalah teknik akuntansi yang digunakan secara berkala untuk menurunkan book value pinjaman atau aset tidak berwujud selama periode tertentu.

Kemudian saya mencari teman akuntan saya yang pernah bekerja di Ernst & Young dan bertanya untuk lebih memahami amortisasi. Jawaban beliau adalah (saya copy paste langsung nih)

""Amortisasi itu semacam penyusutan tapi klo penyusutan utk menurunkan BV atas Fixed Assets scr berkala. Kalau Amortisasi utk intangible assets misal ketika kita ambil Bank Loan itu kan ada biaya pinjaman. Biaya itu bisa langsung dibebankan sekaligus dlm thn berjalan tp jadinya PL perusahaan jelek krn beban jd besar. Cara lainnya, diakui dl sbg Aset kemudian amortisasi berkala sesuai term bank loan misal 10 thn maka amortisasi 10 thn. Lebih smooth drpd bebankan sekaligus 1 thn. Jadi itu bukan biaya real ky keluar uang utk bayar ke vendor tp perlakuan ky depresiasi. Biasa dipisahin dlm EBITDA""

Itu juga yang menjadi alasan orang2 lebih cenderung melihat EBITDA (Earning Before Interest, Tax, Depreciation, and Amortization) agar bisa melihat keuntungan operating bisnisnya.

Dari sini saya simpulkan, AISA waktu mendapat pinjaman, pasti ada sejumlah biaya yang dibayarkan, misalnya 50M untuk mendapat 600M (ini misalnya aja ya, karena tidak ada data detail tentang ini) nah 50M ini sudah dibayar, tapi jika langsung masuk ke laporan pastinya akan minus lebih banyak. Jadi mereka pakai teknik amortisasi untuk cicil dimasukin. Misalnya Q2 ini 17,2M, bisa saja Q3 tetap ada biaya ini, tapi sebenarnya ini uda dibayarkan dari awal. Jadi jika Q3 minus, jangan langsung kaget dan menganggap AISA rugi, kita harus coba lihat dalam LKnya lagi apakah masih ada amortisasi biaya? Jika ada, coba ditambahin ke profit perusahaan. Bisa jadi anda terkejut ternyata AISA sudah profitable banyak di Q3. Tapi masa depan tidak ada yang tau, saya disini hanya membantu memberikan informasi untuk tambahan pengetahuan teman2 dalam membaca LK perusahaan.

Semoga tulisan ini bermanfaat

Random tag



.
.
.

Semua yg saya share itu adalah hasil research pribadi. Tetap harus DYOR untuk mendapatkan conviction sendiri. Kalau ketinggalan kereta gpp, nanti saya akan terus mencari hidden gem versi saya dan akan share info2nya buat referensi teman2. Salam Cuan Bagger!!!","4 Oct 22, 13:50",AISA
$AISA,"4 Oct 22, 11:14",AISA
"Analisis Elliott Wave Saham $AISA
https://cutt.ly/7V7uIzM","4 Oct 22, 10:35",AISA
$AISA SAYA HERAN...KLAU SAHAMNYA NAIK LALU BANYAK BERITA BAGUS KLUAR....LALU RAME2 JUALAN....🙄,"4 Oct 22, 10:13",AISA
$AISA kasian bnyk yang tebar fear.. bgus padahal,"4 Oct 22, 10:09",AISA
"$AISA Pompom lagi dong, apa jadinya kalau dedengkot stockbit melakukan pompom secara bersama-sama","4 Oct 22, 09:43",AISA
"Cek Rekomendasi Saham BSDE, BRIS, INKP, MEDC, dan AISA untuk Hari Ini (4/10)
Indeks Harga Saham Gabungan (IHSG) berpotensi menguji support 6.950 terlebih dulu, dengan adanya potensi technical rebound ke sekitar area 7.080 - 7.100. Adapun, Kanaka Hita Solvera memprediksi, IHSG akan beranjak dari posisi 7.009,71 setelah turun 0,44% pada perdagangan Senin (3/10). Inflasi Indon...","4 Oct 22, 09:25",AISA
Kok naikkkk lagiiiii??? $AISA,"4 Oct 22, 09:11",AISA
"padahal saham emiten consumer goods uda rebound $AISA $HOKI $MYOR

tapi $MPPA disikat downtrend melulu , sadisss","4 Oct 22, 08:55",AISA
"Saham $AISA breakout volume tinggi dalam 2 hari terakhir.
Lanjut naik atau false breakout nih?

Tonton analisanya di sini:
https://cutt.ly/jV44z0t

Random tag $BRMS $HOKI $BBRI $MEDC","4 Oct 22, 08:53",AISA
$GPSO $AISA $JKON $WAPO,"4 Oct 22, 07:17 · Edited on 4 Oct 22, 07:17",AISA
Biarkan dulu $AISA terbang sampai target cuan tercapai minimal 50% baru juallll 🚀,"4 Oct 22, 01:42",AISA
"@HarrySG saya akan share hal menarik ttg $AISA di tulisan berikutnya, stay tuned ya pak","3 Oct 22, 23:10",AISA
"$AISA

jawab tolong, kenapa dia naik yaaa??? heran gua sentimen apa sihhh??","3 Oct 22, 21:18",AISA
"$AISA menarik dalam jangka amat sangat panjang tapi kondisi pasar sedang rawan. Banyak emiten bagus lainnya yang lagi didiscount yang bisa bagger dalam waktu relatif lebih cepat sementara dalam beberapa hari ini AISA sudah rally (cocok untuk trader, bisa dilihat di broker summary). Untuk para investor masih perlu pembuktian kinerja dari AISA sendiri.","3 Oct 22, 20:49 · Edited on 3 Oct 22, 20:52",AISA
"$INDO $AISA $HOKI $BUMI $FIRE
https://cutt.ly/BV8f7kr","3 Oct 22, 20:24",AISA
$AISA $HOKI $WINS,"3 Oct 22, 20:02",AISA
"@AlfonsusAgustinus bisa dicek di fitur stockbit, untuk detailnya bisa dilihat di LK tahunannya pak. untuk backing gede itu bisa dicek grup FKS di google. dalam tulisan saya sebelumnya cukup detail pak dijelaskan kenapa grup FKS mau mengakuisisi $AISA. Semoga bermanfaat pak","3 Oct 22, 19:22",AISA
cakep ini mba $AISA arah utara golden cross ma,"3 Oct 22, 19:03",AISA
"Neng $AISA makin nakal dan beringass, rawrrrrrr…..","3 Oct 22, 17:17",AISA
$AISA tembus to do moon ini 📈,"3 Oct 22, 17:12",AISA
$AISA Saya tunggu di 140,"3 Oct 22, 15:51",AISA
"$AISA psp blm kelar buyback ...
Naik hnya krna sentimen smntara...
Balik dlu ... !!","3 Oct 22, 15:50",AISA
$AISA Pompomannya banyak sekali,"3 Oct 22, 15:21",AISA
"Sepertinya distribusi masih menjadi PR bagi management $AISA
Menarik untuk dilihat progressnya nanti","3 Oct 22, 15:21",AISA
Neng $AISA ayuksss besok 😍😍😍 Abaikan aja $SLIS $PCAR $HDIT $KBAG,"3 Oct 22, 15:06",AISA
"$AISA akhirnya neng $AISA menunjukkan pesonanya
yang semangat yaaaa.... HAKAaaaa nya","3 Oct 22, 15:05",AISA
$AISA tp dulu,"3 Oct 22, 14:35",AISA
Selalu ada waktu terbaik.... $HOKI and $AISA,"3 Oct 22, 14:24",AISA
$SLIS bangke gw pindah dari $AISA malah arab,"3 Oct 22, 14:21",AISA
$AISA yuk berani tembus 185 wkwkwk,"3 Oct 22, 14:16",AISA
Jebol 180?????? $AISA,"3 Oct 22, 14:15",AISA
$AISA angka 168 kembali ke angka 5 tahun lalu pas masuk penjara,"3 Oct 22, 13:31",AISA
"saham-saham yang masuk screener ""High Volume Breakout"".

Volumenya tembus lebih dari 2x lipat dari volume rata-rata 20hari ke belakang

$BAPA $FIRE $PCAR $AMMS $AISA dll","3 Oct 22, 13:28",AISA
"Berikut merupakan hasil Trading
kemarin jumat nih.. . $AISA $BELL $FPNI $PANI $SMDM

Cuan Konsisten di Setiap Hari, KITA TETAP CUAN GUYS.. ADA GIVE AWAY DI IG kami..","3 Oct 22, 13:01",AISA
"Rekomendasi Trading 03/10/2022
$AISA $PSKT $KJEN $ABBA $SULI

Join with us @airmology.id","3 Oct 22, 10:46 · Edited on 4 Oct 22, 09:47",AISA
"HIT $NASI
sudah kuduga $AISA makan $NASI 😂","3 Oct 22, 10:09",AISA
"""Wonderful company will always be the top gainer in the stock market"" - Peter Lynched Jr.

tag wonderful company $SPMA $SRIL $AISA $KAEF $GIAA","3 Oct 22, 09:36 · Edited on 3 Oct 22, 09:37",AISA
"malam ini jam 20.30 IG live Radio Cuan bahas emiten $AISA

$BUMI $BBCA $BBRI $GOTO","3 Oct 22, 09:12",AISA
Aduhhhh.. naik lagiiii... aduhhhh... $AISA,"3 Oct 22, 09:09",AISA
"Stockpick : $AISA Trading Buy TP 170

Target Price 1 = 170 (+3,7%)
Target Price 2 = 174 (+6,1%)
Stop Loss = 158 (-3,7%)
Support 1 = 163 (0,6%)
Support 2 = 151 (-7,9%)

Technical View
Saham AISA pada perdagangan Jumat (30/9) menguat dengan volume spike. Selain itu Indikator MACD dan Stochastic RSI juga masih menunjukkan trend penguatan. Kami merekomendasikan Trading Buy dengan Target Price 1 di level 170 dan Target Price 2 di level 174.

Link to our daily research :

Link terkait kami lainnya :

Disclaimer On

#StockbitChallenge #HitYourTargetPrice","3 Oct 22, 07:44",AISA
"SAHAM PELUANG SCALPING
BE CORP INDONESIA
Untuk 3 Oktober 2022

ONLY SCALPER
Hati-Hati Terhadap Saham Yg Sudah Naik Berhari-hari, Bisa Terkunci di ARB

$SLIS
$AISA




Yg tidak Paham Karakter nya jgn coba"".
belajar boleh,
coba saja masuk 1 lot - 1 lot saja dulu, utk mengetahui Karakter dari Bandar Saham Tersebut.


Rekomendasi Tersebut Sangatlah High RIsk,
tetap jaga money Management dgn pasang Trailing Stop.
DISC ON...

Clue :
Jadi ketika saham Masuk dalam Pilihan Screnner yg saya Lakukan,
tetap harus melihat saham ini Lanjut naik atau turun dari Candel yg Tercipta.
1. bilamana Pola dari saham ini sebelum nya Higher High Higer Low Biasa nya Lanjut naik.
2. jika Brekout dari Resistence Biasa nya Lanjut naik.
3. Jika Tepat Harga Harga Nya Berhenti Di Resistence, Keseringan Esok nya Turun.
4. Jika Bullish engulfing Biasa nya Lanjut naik.
5. Jika Saham Tersebut Baru Naik Setelah Sideways lama Atau Baru Pertama Kali Naik Tinggi Biasanya Akan Lanjut Naik.
6. Jikalau Asing Belum Jualan Dan Harga Belum Breakout dari Resistence Maka Biasanya akan Lanjut Naik.

Saham Peluang Scalping Yg Saya Share Adalah Saham yg Saya analisa Pergerakan nya akan Volatile ketika Open Market hingga Akhir Market,
Jadi Saya Melihat Ada Kesempatan Utk Ambil Cuan Utk Scapler.
So tidak ada Target Tertentu Yg bisa Saya Analisa.

Jadi Coba aja Dulu modal Masuk 100 Ribu gitu, belajar terus.
nanti kan lama"" Terasah dan bisa Cuan Konsisten.
Semoga Sukses Dalam Trading Menjadi Scalper.","3 Oct 22, 06:44",AISA
"3/10/2022

$AGII
Buy 2.320 - 2.350
Area TP1 2.420 - 2.440
Area TP2 2.460 - 2.480
SL If Close <2.280

*Disc On
Link channel ada di bio ya.","3 Oct 22, 00:46",AISA
"SUPPLY AND DEMAND
( Strategi Bandar )

Nah kembali kita akan bahas mengenai Bandarmology kembali,kali ini yang saya bahas mengenai strategi bandar,sebelum sebelumnya sudah saya posting mengenai apa saja strategi yang biasa dilakukan oleh Bandar.

Mengapa bandar harus menguasai SUPPLY AND DEMAND?
Apa itu SND ala Bandar?

Syarat untuk menjadi BANDAR itu harus menguasai dua hal ;
1. Supply ( Barangnya )
2. Demand ( Duitnya )

Kenapa demikian?
Karena bandar melakukan monopoly,jika dia hanya menguasai salah satunya pasti akan pincang dan pasti susah untuk distribusi dan cuan,karena bandar bukan retail yang nungguin harga sahamnya naik melainkan MARKET MAKER.

Bagaimana SND itu terjadi dan bukti keberadaannya seperti apa?

Seperti yang berada di screenshot yang saya tampilkan berikut ini, terlihat Bandar menampilkan BID banyak ( Fakebid ) itulah yang dimaksud dengan Bandar menguasai DEMAND,selanjutnya bandar akan melakukan posisi OFFER di harga berikutnya,kenapa harus FAKEBID? Karena tujuan Bandar mengelabui retail agar tidak ikut antri seakan akan demandnya sedang banyak dan langsung hajar kanan,biar barang si bandarnya laku.

Bandar akan melakukan FAKEBID jika dia merasa sudah cukup punya barang banyak dan harganya sudah di markup,jika masih fase akumulasi biasanya OFFERnya akan tebel dengan harapan agar retail hajar kiri dan bandar dapat harga lebih murah biasa disebut dengan ( MARKDOWN WITH ACCUMULATION )","2 Oct 22, 21:42",AISA
"Join Channel Salam Cuan untuk dapet analisa saham GRATIS!

https://cutt.ly/kLTonUH

ANTM mantap so far bertahan di atas support 1900 ya. Saat ini ANTM sedang berada di area support yang cukup menarik dan low risk untuk dibeli. Secara bandarmology overall masih bagus ya, masih terlihat ada akumulasi 2:1 sejak awal bulan September kemarin. Keep hold aja selama nggak close di bawah 1900. Target masih sama ya ke are 2240 dulu.","2 Oct 22, 20:16",AISA
"ANALISA SAHAM $BAPA, $AISA, $NASI, $SMDM DAN $SLIS

https://cutt.ly/8V2vIvq","2 Oct 22, 20:14",AISA
$AISA 👀,"2 Oct 22, 19:55",AISA
"Taro yang biasa sudah beredar di warung deket rumah, yang tempe masih waiting.

Rasanya tetep sama spt dulu 👌

Bihunku pernah nyoba, malah saya mix dengan Indomie $ICBP wkwkwk 👌

Mudah2an bisa turnaround dan lepas dari kisah lama $AISA","2 Oct 22, 18:14",AISA
"@ngurahmerta belum tentu pak, untuk perusahaan yang bagi dividen gede kebanyakan mature stock, artinya room untuk pengembangan sudah limited, jadi mereka bagi keuntungan agar investor tidak tinggalin mereka. nah untuk growth stock apalagi turnaround, mereka akan butuh sangat banyak sekali dana untuk berbenah dan mengembangkan sales serta GPM. dulu $AISA pernah mencapai sales revenue sampe 6T, sekarang baru mau 2T, jadi PR dan ruang untuk tumbuh masih sangat gede. saya pribadi merasa mereka tidak akan bagi dividen dalam jangka tahunan. tapi saya yakin pertumbungan akan pesat dan mcap akan naik signifikan, itu berarti harga saham akan sangat dihargai dan menembus tiang2 resist 🤣","2 Oct 22, 18:00",AISA
"$MPPA

sedih liat kondisi penurunan hrg sahamnya krn dari penurunan ini gk ada tindakan / corporate action dari owner / perush pengendali

salut buat pengendali $AISA, tahu apa yg harus dilakukan saat hrg saham turun drastis

memalukan sekali pengendali $MPPA ini, sama memalukannya dgn suporter bola di Indo","2 Oct 22, 15:21",AISA
"@mahkotatrader thank you bro, semoga cuan bareng di $AISA ya hahaha","2 Oct 22, 13:38",AISA
"MY HIDDEN GEM FINALLY REVEALED part 2

Oke, kemarin saya sudah buat tulisan tentang background story turnaround $AISA. Kali ini saya mau membahas fundamentalnya. Mari kita buka laporan keuangannya.

Pertama2 kita coba lihat revenuenya dari tahun 2020 itu naik terus. Jika anda baca buku SUPER STOCK karangan Ken Fisher, maka anda akan tau salah satu ciri2 saham turnaround adalah salesnya tidak berkurang walaupun profitnya minus (karena terdampak faktor luar maupun dalam). Artinya apa? Sederhana sekali! Artinya produknya masih sangat dinikmati!! Tidak bisa dipungkiri, TARO merupakan snack fav saya waktu di SD, saya rasa banyak juga dari kalian yg sering beli juga waktu jam istirahat 🤭

Penjualan AISA tahun 2019 adalah 1,51 Trilyun dan setelah itu ditake over dan terjadi penyesuaian tim baru, sales turun menjadi 1,28T di tahun 2020 (disini pandemi dimulai, sales semuanya menurun, dan terjadi beberapa penyesuaian tim) dan kemudian super tim ini berhasil menaikan sales menjadi 1,52T pada tahun 2021. Saat ini, sales dalam 2 quater saja sudah mencapai angka 863Miliar. Kalau kita anggap tidak ada kenaikan berarti sampai akhir tahun bisa mencapai 1,72T. Pencapaian yang lebih tinggi lagi dari tahun2 sebelumnya.

Ingat kemarin saya sempat share q4 2020 tb2 membukukan laba 1,2T. Skr mari kita teliti lebih dalam, kita fokuskan pada liabilitas jangka panjang saja.
● Pada q3 2020
- utang bank jangka panjang 952M,
- utang obligasi neto 324M
- utang sukuk ijarah neto 770M
- liabilitas pajak tangguhan 200M
- Total liabilitas jangka panjang adalah 2,5T (ada beberapa komponen yg saya ga sebutin satu2)
● pada q4 2020, bukan sulap bukan sihir
- utang bank jangka panjang *puff lenyap*,
- utang obligasi neto sisa 5,1M
- utang sukuk ijarah neto sisa 48M
- liabilitas pajak tangguhan sisa 19M
- Total liabilitas jangka panjang adalah 327 M

2,5T - 327M adalah 2,1T

WAH AISA CUAN GEDE NIH 🤑🤑🤑

Jika kita melihat dari revenue dan profit saja, maka 2020 AISA membukukan rugi usaha 162M sedangkan 2021 rugi usaha adalah 69M. Berarti ada peningkatan yang sangat signifikan dalam perusahaan, dapat mengurangi kerugian hampir 70%. Tetapi jika ditambah dengan penghasilan lain2 sebanyak 84M, maka 2021 sudah membukukan laba sebesar 9M

Jika lihat pembukuan sampai 2021 saja, feeling saya merasa AISA ini tinggal tunggu waktu aja turnaround, kurang apalagi? Presdir hebat dan berpengalaman, bekingannya konglomerasi besar, punya pabrik tepung, logistik, bahan baku, dll. Istilahnya AISA ini dapat privilege cuy. Ada lagi disebutin di buku SUPER STOCK, salah satu ciri2 saham turnaround adalah unfair advantages, bisa baca di artikel saya di

Oke kita fast forward ke tahun 2022. Bagaimana kinerja AISA? Jika anda mengharapkan langsung profit, maka akan jadi kabar buruk, tapi jika anda sabar dan bisa melihat lebih detail, maka ini akan jadi kabar baik. Oke kita mulai

Q1 tahun 2022
revenue 449M (ini merupakan revenue tertinggi dalam 9 quartal terakhir)
Laba usaha minus (11M)
Laba bersih setelah pajak minus (13M)

Saya coba cari2 dan ada 1 komponen yang bertambah cukup besar yaitu beban promosi yaitu dari 23M (Q1 2021) menjadi 47M (Q1 2022) naik 100%! Ini bisa jadi baik atau tidak, karena hasilnya belum bisa langsung terdampak ke penghasilan. Jujur saja AISA memang under promotion akhir2 ini.
Kemudian ada biaya pengangkutan juga dari 17,9M menjadi 21,2M naik sekitar 18% which is really good berarti produknya terbesar lebih banyak di toko2 seluruh Indonesia

Q2 tahun 2022
Revenue 414M (lebih rendah sedikit dari Q1)
Laba usaha profit 2M (WOW!! AKHIRNYA PROFIT)
Tetapi disini ada beban lain2 minus (16M) sehingga
Laba bersih setelah pajak minus (12M)

Oke kita coba cari ya, apaan nih beban lain2, kok minusnya banyak? Saya menemukan ada kenaikan drastis di beban keuangan dari minus (4M) (Q2 2021) menjadi minus (20M) (Q2 2022). Oke coba kita lihat lagi detailnya ternyata tb2 muncul beban amortisasi obligasi dan sukuk sebesar 17,2M dari yang tahun lalu cuma 1,6M. Berarti kl ga ada 17M ini, AISA sudah untung 5M donk? Hmm hmm hmm 🤑🤑

Coba kita lihat lagi beban promosi, jadi berapa ya? Wow! Dari Q1 47M skr menjadi 100M. Jika dibanding Q2 tahun lalu, hanya 60M saja. Gila ga main2 nih AISA mau genjot penjualannya!! Saya dukung pak!! Yang penting tepat sasaran 💪

Untuk valuasi saya tidak ribet2, kita bandingkan dengan perusahaan sejenis aja yaitu
NPM
- 8,65%
- 5,11%
- 26,32%

Kita anggap saja dalam setahun revenue AISA bisa mencapai 2T. Dengan NPM anggap 8% saja yaitu 160M. Berarti dengan mcap sekarang 1,5T dibagi 160M didapat PER 9. Masih cukup undervalue. Untuk perusahaan sejenis rata2 berada di kisaran PER 19 sampai 31. Anggapan aja PER 25 berarti harga wajarnya adalah sekitar Rp.410-450 jangan lupa nanti akan grow terus, jadi saya sendiri akan hold long term.

Ok sekarang kita lihat dari segi produknya. Saya rasa AISA sangat pintar untuk tidak bersaing di segment mie karena sudah ada penguasa pangsa pasar yang sangat susah dikalahkan yaitu indomie, sarimie dan mie sedap wings group. Mereka memilih fokus di produk BIHUNKU dimana saingan terberat adalah SUPER BIHUN. Dari sisi company market cap tentunya super bihun tidak bisa bersaing dengan AISA, jadi bisa dikatakan penguasa pasar bihun di Indonesia adalah AISA, sekarang PRnya adalah gimana bisa meningkatkan daya beli dan kecintaan masyarakat kepada bihun, sedangkan masyarakat Indonesia cenderung suka mie instan.

Saya sempat membeli 1 dus BIHUNKU dengan rasa goreng, laksa, soto, kari. Menurut saya yang paling enak adalah bihun goreng dan bihun soto. Ada temen2 saya yang suka laksa dan keluarga saya ada yang suka kari juga. Jadi it really is about preference. Cuma 1 hal yang semua setuju. PRODUKNYA ENAAAAKK!!! 😍😍
Terakhir AISA baru launching bihun baru yaitu rasa japchae yang menurut saya sangat pintar karena japchae korea teksturnya memang mirip bihun.

Untuk snack yaitu TARO sudah tidak perlu diragukan lagi, itu favorit saya dari kecil (agak bias ya 😜) dan mereka sudah launching produk baru yaitu TARO TEMPE! Sudah bisa dibeli di beberapa supermarket.

Untuk teman2 mgkn bisa mencoba jg dan bs share enak atau ngga di kolom komentar 😁

Menurut saya, AISA masih perlu menguatkan lini produksi dan distribusinya supaya bisa lebih merata dijual di supermarket dan warung2 kecil agar lebih terjangkau. Dan jika PR itu sudah mereka kerjakan, wah!! Saya rasa salesnya bukan sebangsa 2T, tapi bisa double!!

Mungkin cukup sekian dulu yang saya bisa share, saya sendiri juga sempat mengunjungi RUPS dan PUBX AISA tahun ini, dan cukup senang dengan atmosphere management yang sangat friendly dan sangat solid. Itu point plus yang besar buat saya. Mari kita doakan semoga AISA sukses dan bs menjadi saham multibagger kita semua 🥰



.
.
.

Semua yg saya share itu adalah hasil research pribadi. Tetap harus DYOR untuk mendapatkan conviction sendiri. Kalau ketinggalan kereta gpp, nanti saya akan terus mencari hidden gem versi saya dan akan share info2nya buat referensi teman2. Salam Cuan Bagger!!!","2 Oct 22, 09:17 · Edited on 2 Oct 22, 16:19",AISA
"Cara dapat deviden bagger

$MYOR $AISA $ADES $STTP $ICBP

https://cutt.ly/rV0y3Tt","2 Oct 22, 08:51",AISA
"$BAPA $SLIS $NASI $SMDM $AISA
https://cutt.ly/GV1L4Th","2 Oct 22, 04:21",AISA
