comments,date,symbol
@Cuan3tik sektor CPO lagi dilirik ni.. siapkan money untuk beli sham2nya $STAA $LSIP $BWPT,"12 Nov 22, 16:01",BWPT
"Saham Dalam Tren Koreksi, BWPT Siapkan Dana Rp50 Miliar Untuk Buyback
EmitenNews.com—PT Eagle High Plantations Tbk (BWPT) akan melakukan pembelian kembali saham atau buyback. Dalam melaksanakan aksi korporasi ini, perseroan menyiapkan dana sebanyak Rp50 miliar.

Secara year on year saham BWPT dalam tren koreksi, terlihat dari 12 November 2021 hingga 11 November 2022...","12 Nov 22, 09:11",BWPT
"@Cuan3tik Senin kayak y lanjut nih,ada berita positif $CPO,emiten Sawit bakal ramai $BWPT $STAA","11 Nov 22, 19:43",BWPT
"Siapkan Rp50 Miliar Eagle High Plantations (BWPT) Mulai Buyback Hari Ini
PT Eagle High Plantations Tbk (BWPT) berencana melakukan pembelian kembali (buyback) saham untuk jangka waktu 3 bulan terhitung mulai hari ini11 November 2022 hingga 10 Februari 2023.
 
Buyback saham perseroan tidak akan melebihi 20% dari modal disetor dan paling sedikit saham yang beredar adalah 7...","11 Nov 22, 19:40",BWPT
"[BERITA BWPT 11 NOVEMBER 2022]
Info Saham Terbaik Link Di Bio! 💰

BWPT MULAI BUYBACK ?❗️

PT Eagle High Plantations Tbk ($BWPT) berencana melakukan pembelian kembali (buyback) saham untuk jangka waktu 3 bulan terhitung mulai hari ini11 November 2022 hingga 10 Februari 2023.
 
Buyback saham perseroan tidak akan melebihi 20% dari modal disetor dan paling sedikit saham yang beredar adalah 7,5% dari modal disetor Perseroan sesuai dengan ketentuan POJK 2/2013 dan SEOJK 3/2020.
 
Biaya buyback saham akan menggunakan kas internal yang direncanakan sebanyak-banyaknya sebesar Rp 50 miliar. Biaya tersebut tidak termasuk biaya lainnya seperti komisi pedagang perantara serta biaya lain berkaitan dengan pembelian kembali saham.
 
Corporate Secretary PT Eagle High Plantations Tbk Melanie Tantri dalam keterangan resmi Kamis (11/11) mengatakan, pada saat ini harga saham perseroan tidak mencerminkan kondisi fundamental dan prospek perseroan. Aksi korporasi ini diharapkan dapat menjaga stabilitas harga saham di masa yang akan datang.
 
""Perseroan juga mengharapkan dapat terus menjaga pertumbuhan yang berkesinambungan di masa mendatang yang menguntungkan bagi semua stakeholders perseroan,"" tulisnya Melanie.
 
Melani juga menyebutkan, perseroan berkeyakinan bahwa pelaksanaan buyback saham tidak akan memberikan dampak negatif yang material terhadap kegiatan usaha. Sebab, perseroan memiliki modal kerja dan arus kas yang cukup untuk membiayai aksi korporasi ini bersamaan dengan kegiatan usahanya.
 
""Dikarenakan tidak ada dampak menurunnya pendapatan akibat dari pembelian kembali saham perseroan, maka tidak ada perubahan atas proforma laba,"" imbuhnya.

[INFO SAHAM TERBAIK LINK DI BIO]

Analisa kembali, bukan ajakan membeli dan hanya opini disc on

Pantauan Lain
Berhasil Lanjut menguat
Sektor tambang longsor","11 Nov 22, 17:37",BWPT
"Buying a business not share. Berpikir seperti pemilik bisnis, bukan sekedar pemilik saham.
Selama bisnis yang dibeli masih oke apa yang harus di kawatirkan. Conviction & Patience is the key. Kau tenggelamkan aku ke dasar samudera atau kau terbangkan aku ke bulan. $TPMA $AMFG $BWPT $IPOL $DOID","11 Nov 22, 14:29",BWPT
gass $BWPT,"11 Nov 22, 11:08",BWPT
"Eagle Plantation sets aside IDR 50 billion for buyback
BWPT - PT. Eagle High Plantations Tbk Rp 69 +1 (+1,45%) More Info! JAKARTA – PT Eagle High Plantation Tbk (BWPT), a palm plantation company, will resume its buyback, allocating IDR 50 billion in the budget. Melanie Tantri, Corporate Secretary of Eagle High Plantation, mentioned that buyback ...","11 Nov 22, 09:40",BWPT
Laporan Informasi atau Fakta Material Pembelian Kembali Saham [BWPT],"10 Nov 22, 20:10",BWPT
"$GJTL Pengimpor Gede?

Di postingan sebelumnya sudah dibahas tentang laba GJTL yang hancur lebur karena beban bunga utang dan beban kurs.
https://cutt.ly/ON622D6

Kali ini kita bahas saja terkait beban kurs GJTL. Kok bisa GJTL beban kurs-nya gede.

Jadi GJTL ini adalah anti thesis dari emiten CPO.

Kalau emiten CPO itu bahan baku dan karyawan bayar pakai rupiah, jual produk dapat dollar. Maka wajar saja kalau labanya rata - rata naik di Q3 2022. Yang kinerjanya jelek paling cuma . Sisanya laba terbang semua terutama SSMS SMAR.


Nah kalau GJTL malah beli bahan baku impor, jualan dapat rupiah. Jadi wajar saja kena hantam beban kurs.

Bisa kita lihat pembelian bahan baku supplier luar negeri GJTL naik >50%. Dari hanya 790 miliar saja jadi 1,4 Triliun.


Apa sebenarnya yang diimpor GJTL?

Baru dua dari empat bahan baku pembuatan ban yang dapat dipasok dari industri hulu lokal yakni karet alam dan stearic acid. Sementara itu, sebanyak 75% karet sintetis dan 68% carbon black masih bergantung kepada impor.
Sedangkan 90% dari berat compound ban berasal dari karet sintetis dan carbon black.

Jadi wajar saja kalau GJTL harus banyak impor.


Disclaimer:","9 Nov 22, 17:25",BWPT
"Eagle High Plantations (BWPT) Anggarkan Capex Rp200 M di 2023, Ini Peruntukannya
PT Eagle High Plantations Tbk (BWPT) menyampaikan bahwa perseroan menganggarkan belanja modal atau capital expenditure (capex) sebesar Rp 200 miliar pada tahun 2023. Hal itu disampaikan oleh Direktur BWPT, Henderi Djunaidi, dalam acara Public Expose, yang digelar secara virtual, Rabu (9/11/2022).
 ...","9 Nov 22, 17:11",BWPT
"Pertumbuhan Laba Emiten CPO di Q3 2022

SMAR naik 99%
AALI turun 17%
TAPG naik 227%
DSNG naik 114%
SSMS naik 51%
SGRO turun 58%
BWPT naik 99%
ANJT turun 12%

Dari emiten yang sudah rilis LK Q3 2022 ternyata yang paling jelek kinerjanya adalah dan

Ketika Emiten CPO lain mencatat pertumbuhan laba kumulatif sampai Q3 2022, mereka malah anjlok.

Bahkan yang biasanya jadi pesakitan sawit bisa juga mencatat pertumbuhan laba. Meskipun untuk BWPT lebih cocok disebut sebagai mengurangi rugi.

Dan yang luar biasa adalah laba malah lebih gede dari laba AALI.
TAPG bisa cetak laba 2,3 Triliun sedangkan AALI hanya bisa cetak laba 1,2 Triliun. Apa yang terjadi padamu AALI, laba mu dilewati sama emiten yang baru IPO kemarin sore.

Bahkan pun labanya sudah lebih gede dari AALI.
Hingga Q3 2022 laba SSMS adalah 1,5 Triliun.

Benar-benar roda berputar. AALI yang dulunya raksasa laba kini dilewati oleh SSMS dan TAPG.

Disclaimer:","9 Nov 22, 14:56",BWPT
Kalau dipake buat HAKA $BWPT bisa ARA berapa hari ya? hha,"9 Nov 22, 09:16",BWPT
$BWPT masih sisa 38 miliar buat buyback nih psp?,"9 Nov 22, 08:06",BWPT
Penunjukan/Perubahan Kantor Akuntan Publik dan/atau Akuntan Publik [BWPT],"8 Nov 22, 14:50",BWPT
$BWPT,"8 Nov 22, 14:03",BWPT
"Penyumbang minus salah satu akun
SLIS BNBR SICO

Kita akan mengubahnya
menjadi plus 20 % dalam 2 minggu

$BWPT $GPRA","8 Nov 22, 11:32",BWPT
$BWPT apa kah bisa ke 75?,"8 Nov 22, 09:59",BWPT
$BWPT Teorinya hari ini jebol 72😁,"8 Nov 22, 07:43",BWPT
Laporan Bulanan Registrasi Pemegang Efek [BWPT],"7 Nov 22, 20:00",BWPT
nah peluang memperkecil utang jangka pendek $BWPT apabila surplus dengan kondisi yang mendukung komoditi kelapa sawit lebih baik,"7 Nov 22, 09:29 · Edited on 7 Nov 22, 09:34",BWPT
"@Sarahce $BWPT juga belum digoreng tu. Tapi ane lbh milih AALI buat lq45 sama STAA, walau baru IPO tapi udah bisa menunjukan kinerja baiknya.","6 Nov 22, 09:04",BWPT
"Pembebasan Tarif Pungutan Ekspor CPO Diperpanjang, Pengusaha Sawit Riang

JAKARTA - Pemerintah baru-baru ini mengumumkan perpanjangan kebijakan pembebasan tarif pungutan ekspor (PE) minyak kelapa sawit mentah atau crude palm oil (CPO) hingga Desember 2022. Perpanjangan penetapan PE menjadi USD0 per metrik ton (MT) ini tentunya disambut gembira para pengusaha kelapa sawit di Tanah Air. Ketua bidang Komunikasi Gabungan Pengusaha Kelapa Sawit Indonesia (GAPKI) Tofan Mahdi menjelaskan, dari total produksi sawit nasional, sekitar 70% terserap oleh pasar ekspor. Terlebih lagi dengan konfilik Rusia-Ukraina yang tak kunjung reda, permintaan minyak sawit Indonesia meningkat lantaran negara tersebut mengalami kekurangan pasokan minyak biji bunga matahari. Maka, dengan pembebasan pungutan ekspor sebesar USD0/MT ini semakin menggairahkan para pengusaha kelapa sawit.

Baca selengkapnya di :

Good news buat saham2 CPO. Siap2 harganya meluncur naik.","6 Nov 22, 09:00",BWPT
"$DSNG

Dharma satya nusantara tbk adalah bagian dari DSN group yg bergerak dalam bidang agroindustri dengan produk minyak sawit dan pengolahan kayu..
menarik melihat kinerja dan DSNG selama 3 kuartal di tahun 2022 ini.. revenue growth cukup bagus sekitar 30% dan net incomenya jg bertumbuh secara luar biasa sebesar 115%

dengan kinerja keuangan yang cukup baik, terlihat dari beberapa indikator seperti DER yg rendah, arus kas operasi jg positif.. ditambah lagi dengan harga saham yg masih undervalue dimana PBV sebesar 0,82 dan PER 5,25

semua indikator fundamentalnya positif dan cukup bagus.. tahun ini jg perusahaan tercatat membagikan dividen.

untuk sektor komoditi yg diperkirakan tahun depan akan mulai menunjukkan gigi nya maka DSNG ini termasuk dalam kategori “LAYAK INVESTASI”

disclaimer on
DYOR

random tags","5 Nov 22, 17:52",BWPT
"happy weekend....!!!


tentang screening saham...

pertanyaan klasik di DM maupun di group cuan barokah


Bro besok saham apa y naik..??
Bro besok kira2 ini naik apa turun...???
Bro besok msih kuat naik g ni saham...??
Bro besok saham apa y terbang..??

dst...


sy jawab G tau...
sy bukan Dukun..😎

lalu sy akan share pengalaman pribadi cocok pakai g cocok skip....


+ Tentukan tjuan Buy (sbagi scalping or swing)
+ Susun WL pribadi
+ analisa mandiri dlm pemilihan emiten2 WL
+ pisahkan emiten2 y sdh di pilih dlm beberapa WL
+ fokus pd WL pribadi (jng lirik2 px tetangga)


""selalu ingat cuan adalah hasil,y perlu kita pelajari adalah bagaimana proses CUAN itu terjadi ""


#salam_pemula
#pasukan_selot
#copet_amatir
#swing_yes
#cuan_barokah







🤝","5 Nov 22, 15:22",BWPT
Penyampaian Materi Public Expose - Tahunan [BWPT],"4 Nov 22, 20:20",BWPT
"Turun Avd...
Turun Avd...

Naik 1 tik di jual...

stelah di sell👉 terbang kelanGit 7....

muncul kalimat ngedumel 👇

+ duhhh kecepeten jual nih...
+ yah di jual malah terbang...
+ tau gtu jual di ara..
+ tau gtu dan ini itu...

cb resep 👇

Misal swing kita buy 10 lot kemudian turun longsor avd longsor avd (anggap total skarang 50 lot).. trus tiba2 naik...ya udah TP separo 25 lot..sisax biarkan..kl di bw ara tp lg sbagian 👉BUY cicil SELL cicil..semisal besok lanjut naik tambah muatan lg..TP lg sbagian..bgitu sbalikx kl turun tambah muatan...jd dpt smua nanti N g muncul kalimat2 ☝...slama msih di jalur PLAN y kita buat hold "" buy sell "" smpe lemes...kl dah mlenceng bru kita KLuAR n cri emiten lain u di swing lgi....




#salam_pemula
#copet_amatir
#swing_yes
#pasukan_selot
#cuan_barrokah









Dis...On","4 Nov 22, 17:21",BWPT
minyak makan merah bentar lagi rilis inovasi dongkrak harga CPO $BWPT siap2 terbang,"4 Nov 22, 17:09",BWPT
$BWPT plankton saat masih newbi beli di pucuk.. tetap di hold berharap Up om @A1191RR 😅,"4 Nov 22, 12:34",BWPT
Mantap $BWPT juga di pantau 🚀,"3 Nov 22, 22:27",BWPT
"Menghitung untung rugi entry cum date deviden $ITMG :

Di harga penutupan kemarin 41 ribuan
Deviden interim $ITMG plus minus 10 % ( 4.128 )

Sempat kalkulasi planning buy 1000 lot
( Rp. 4,1 miliar )
Seperti biasa bandar kerek harga jelang cum date.

Harga sekarang 43.600 ( naik 4,00 % ) dari harga kemarin & maybe bisa naik lagi smp tgl 09 Nop.

Potensi gain deviden dari 1000 lot atau 100.000 lembar saham adalah Rp. 412.800.000

Potensi ARB setelah cum date maybe 7 % bahkan bisa jauh lebih dalam.
Nunggu harga jual balik modal unpredictable.

Akhirnya keputusan finalnya adalah :
Besok borong saham & plus nambah koleksi & GDST di akun baru...potensi gainnya jauh lebih besar ( 25-100 % monthly ) dari sekedar serok deviden

Anyway Congrat buat holder !! 👏👏👏","3 Nov 22, 21:38 · Edited on 3 Nov 22, 21:46",BWPT
"$TRIM
$BWPT
$DOID

Mulai menabung","3 Nov 22, 21:00",BWPT
"Memilih teman....

Dalam kehidupan sehari2 kita di anjurkan memilih teman y baik,baik dlm arti positif,berteman dg orang2 baik akan memberikan poin positif di mata kebanyakan orang...

Lalu bagaimana jika kita berteman dg orng2 kurang baik or banyak negatifx di mata masyarakat,,,??Sah boleh dan di anjurkan jg dg syarat anda lbh baik dan mampu merubah kondisi negatif ke arah y lbh positif...

trus apa kaitannya dg bursa saham..???🙄🙄

Dlm dunia bursa kita mengenal istilah Down trend N up trend...

Memilih saham Up tren akan memudahkan perjalanan kita mendulang CUAN,namun buy saham down tren jg bagus asal faham dg resiko y kita pilih..

+ seturun2nya saham up tren dia akan kembali naik
+ senaik2nya saham down tren dia akan kembali turun


#salam_pemula
#copet_amatir
#swing_yes
#pasukan_selot
#tenang
#atur_MM
#jng_fomo






dic On","3 Nov 22, 08:25",BWPT
"@OryzaInvestor $BWPT masih mahal untuk ukuran emiten sawit secara PE dan PBV nya, jika dibandingkan dengan $DSNG","3 Nov 22, 07:40 · Edited on 3 Nov 22, 07:49",BWPT
"Sawitnya..Sawitnya..
inflasi tinggi, komoditas tinggi.
$BWPT $SIMP $AALI $GZCO $SMAR","3 Nov 22, 07:28",BWPT
$BWPT masih murah gas....,"3 Nov 22, 06:57",BWPT
"Emiten CPO Panen Cuan, Simak Rekomendasi Saham AALI hingga LSIP
Mayoritas emiten perkebunan mampu mencatatkan pertumbuhan pendapatan dan laba bersih per September 2022.Berdasarkan data yang dihimpun Bisnis, mayoritas emiten perkebunan yang telah merilis laporan keuangannya membukukan pertumbuhan kinerja pada kuartal III/https://bit.ly/3vvgfeq Eagle High Plantations Tbk. (BWPT...","3 Nov 22, 06:10",BWPT
"MWB analysis 03/11/2022
Follow n join our channel for free
$SIMP membentuk goldencross pd MACD dan break area MA daily 50
BUY Area 430-434
SL < 420
Target Rebound
460
496
Disclaimer on !!","2 Nov 22, 18:52",BWPT
CPO related shows interesting thing... $AALI $LSIP $BWPT,"2 Nov 22, 13:54",BWPT
mulai mulai... $BWPT siap2 ke 100,"2 Nov 22, 11:05",BWPT
$BWPT semarak kan dong,"2 Nov 22, 10:32",BWPT
$BWPT di 70 ramai kali resist nya🧐,"2 Nov 22, 10:30",BWPT
"""Turnaround or growth, its getting your people focused on the goal that is still the job of leadership."" $DOID $ARII $BWPT","1 Nov 22, 10:57 · Edited on 1 Nov 22, 10:59",BWPT
"KINERJA EMITEN 9M22

$BPTR
PENDAPATAN Rp239.2 miliar (9M22) vs. Rp148.8 miliar (9M21)
LABA BERSIH* Rp20.5 miliar (9M22) vs. Rp8.1 miliar (9M21)

$BWPT
PENDAPATAN Rp3,439.1 miliar (9M22) vs. Rp2,134.2 miliar (9M21)
LABA BERSIH* -Rp14.0 miliar (9M22) vs. -Rp1,734.1 miliar (9M21)


PENDAPATAN BUNGA BERSIH Rp11,405.6 miliar (9M22) vs. Rp9,831.2 miliar (9M21)
LABA BERSIH* Rp3,205.3 miliar (9M22) vs. Rp2,257.3 miliar (9M21)


PENDAPATAN BUNGA BERSIH Rp95.2 miliar (9M22) vs. Rp69.3 miliar (9M21)
LABA BERSIH* Rp9.6 miliar (9M22) vs. Rp8.5 miliar (9M21)


PENDAPATAN BUNGA BERSIH Rp1,736.4 miliar (9M22) vs. Rp1,279.5 miliar (9M21)
LABA BERSIH* -Rp1,015.6 miliar (9M22) vs. -Rp292.5 miliar (9M21)

*Laba bersih yang diatribusikan kepada pemilik entitas induk
Sumber: Emiten,","31 Oct 22, 04:53",BWPT
"$BWPT wah rugi bwpt sisa 15m q3 2022. jika gak ada rugi jual anak usaha, bwpt untung 200 m, dengan laba usaha 450 m. Dan yang pentinadalah penjualan q3 masih diatas 1 T, meski q3 harga sawit anjlok.. Besok jalaan ini, potensi tahun depan bisa turnarround😁","30 Oct 22, 22:43",BWPT
,,BWPT
$KEJU insider terus jualan. apakah ada sesuatu??,"13 Dec 22, 11:55",KEJU
$KEJU kenapa ya insidernya terus menjual?,"13 Dec 22, 08:48",KEJU
"$OILS

PT. indo oil perkasa tbk adalah perusahaan yg bergerak dalam bidang produksi dan eksportir minyak kelapa yang berlokasi di jawa timur. perusahaan yang baru IPO pada bukan september tahun 2021 ini selain mendistribusikan hasil produksi ke pasar domestik juga melakukan ekspor ke malaysia, sri lanka dan china..

kalau kita lihat statistik dari PT tersebut bs dikatakan kinerjanya cukup meningkat jika dibandingkan dengan tahun sebelumnya.. terlihat dari peningkatan revenue yg meningkat sebesar 51% dan net income yg meningkat drastis sebesar 300%.

dari segi hutang jg tdk telalu tinggi dan arus kas operasional juga positif.

dari segi harga saham walaupun tdk undervalue tapi aspek bisnis yg masih memiliki ruang utk bertumbuh bs membuat harga saham meningkat di masa depan..

tahun lalu jg perusahaan tercatat memberikan dividen dan ROE jg cukup bagus di angka sekitar 16%..

ada satu lgi bahwa perusahaan yg melakukan ekspor dengan kondisi USD yg meningkat maka bs dipastikan akan memperoleh keuntungan jg dari selisih kurs..

utk jangka menengah sepertinya OILS ini cukup menarik..

DYOR
disclaimer on

random tags



salam

FN","11 Dec 22, 13:49",KEJU
Laporan Bulanan Registrasi Pemegang Efek [KEJU],"10 Dec 22, 17:00",KEJU
"$KEJU 29 Nov 22
Shareholder : Tudung Putra Putri Jaya
Type : Local
Sold : -2,643,200 (-0.18%)
Current : 96,147,000 (6.41%)
Previous : 98,790,200 (6.59%)","2 Dec 22, 00:39",KEJU
"$KEJU 16 Nov 22
Shareholder : Tudung Putra Putri Jaya
Type : Local
Sold : -467,400 (-0.03%)
Current : 98,790,200 (6.59%)
Previous : 99,257,600 (6.62%)","18 Nov 22, 09:17",KEJU
"@doe2 ada perbedaan antara bisnis yang adil dan biasa.

oleh karna itu lah kita harus mengerti bisnis nya .
dari mana membeli produknya dan ke mana saja menjual produknya.

apasih beda bisnis yang adil dan bisnis yg biasa?
bisnis adil sudah pasti owner nya melakukan transaksi affiliasi yang adil bahkan tidak ada sama sekali transaksi afiliasi nya.
sedangkan bisnis biasa ini ada kemungkinan keuntungan dari bisnis nya sudah di ambil lebih dahulu oleh owner nya melalui transaksi afiliasi.

ini yang banyak terjadi di pasar saham .

semoga paham ya pak dngn penjelasan saya 😁🙏","17 Nov 22, 12:27",KEJU
"@bamzat Tikus kok makan sabun? Sebagai bentuk balas dendam, saya cebuk pake $KEJU","12 Nov 22, 12:41 · Edited on 12 Nov 22, 12:41",KEJU
"$KEJU 07 Nov 22
Shareholder : Tudung Putra Putri Jaya
Type : Local
Sold : -3,501,100 (-0.23%)
Current : 99,257,600 (6.62%)
Previous : 102,758,700 (6.85%)","9 Nov 22, 18:15",KEJU
Laporan Bulanan Registrasi Pemegang Efek [KEJU],"3 Nov 22, 17:50",KEJU
"$KEJU 28 Oct 22
Shareholder : Tudung Putra Putri Jaya
Type : Local
Sold : -88,200 (-0.01%)
Current : 102,758,700 (6.85%)
Previous : 102,846,900 (6.86%)","1 Nov 22, 11:08",KEJU
"$KEJU 27 Oct 22
Shareholder : Tudung Putra Putri Jaya
Type : Local
Sold : -2,643,200 (-0.17%)
Current : 102,846,900 (6.86%)
Previous : 105,490,100 (7.03%)","31 Oct 22, 09:27",KEJU
"KINERJA EMITEN 9M22

$BMRI
PENDAPATAN BUNGA BERSIH Rp63,984.8 miliar (9M22) vs. Rp53,316.3 miliar (9M21)
LABA BERSIH* Rp30,652.8 miliar (9M22) vs. Rp19,229.1 miliar (9M21)

$CRAB
PENDAPATAN Rp453.9 miliar (9M22) vs. Rp458.1 miliar (9M21)
LABA BERSIH* Rp10.3 miliar (9M22) vs. Rp5.1 miliar (9M21)


PENDAPATAN Rp31,539.3 miliar (9M22) vs. Rp30,029.5 miliar (9M21)
LABA BERSIH* Rp4,611.5 miliar (9M22) vs. Rp4,378.8 miliar (9M21)


PENDAPATAN Rp813.1 miliar (9M22) vs. Rp735.7 miliar (9M21)
LABA BERSIH* Rp114.2 miliar (9M22) vs. Rp104.9 miliar (9M21)


PENDAPATAN US$256.7 juta (9M22) vs. US$187.8 juta (9M21)
LABA BERSIH* US$22.7 juta (9M22) vs. US$18.7 juta (9M21)

*Laba bersih yang diatribusikan kepada pemilik entitas induk
Sumber: Emiten,","31 Oct 22, 03:15",KEJU
"$KEJU 26 Oct 22
Shareholder : Tudung Putra Putri Jaya
Type : Local
Sold : -7,009,900 (-0.47%)
Current : 105,490,100 (7.03%)
Previous : 112,500,000 (7.5%)","28 Oct 22, 09:15",KEJU
Ancur $KEJU,"27 Oct 22, 18:31",KEJU
"$BNBA
$MCOR
$KEJU","27 Oct 22, 16:21",KEJU
Penyampaian Laporan Keuangan Interim Yang Tidak Diaudit [KEJU],"27 Oct 22, 15:50",KEJU
sarapan $KEJU ah,"26 Oct 22, 08:49",KEJU
Penjelasan atas Volatilitas Transaksi [KEJU],"19 Oct 22, 09:00",KEJU
Yuk... $KEJU,"16 Oct 22, 17:22",KEJU
"1. $CSAP Potensi bullish ascending triangle
2. $KEJU Potensi bullish descending triangle
3. SFAN trend up, retest.
4. $ICBP posisi saat ini sideways, buy on mantul support
5. $MAPI channeling uptrend
6. $LINK BOW setelah turun 20% dalam seminggu.","9 Oct 22, 20:50",KEJU
Laporan Bulanan Registrasi Pemegang Efek [KEJU],"6 Oct 22, 10:40",KEJU
"neng $ELPI sukaesih malu2 kucing ke 300, doyan sarapan $KEJU dan $NASI uduk","30 Sep 22, 17:02",KEJU
bisa dibantu mas step step menelusuri ASP misal $KEJU dari tokped mas,"21 Sep 22, 04:37",KEJU
"Mau $ELSA 500?
Makan $KEJU Prochiz dulu
http://bit.ly/3xgrDLB","12 Sep 22, 07:06 · Edited on 12 Sep 22, 07:08",KEJU
"SAHAM SYARIAH FUNDAMENTAL BAGUS TANPA HUTANG BANK
Update: 2022-09-11

ACES, $ADES, ALKA, $BISI, BLTA, BLUE, CAMP, CEKA, CITA, CMRY, $DMAS, DPNS, DUTI, EDGE, FILM, IGAR, INCO, INTP, IPCC, IPCM, $KEJU, KICI, KMDS, KONI, LPIN, LPPF, LSIP, MAPB, MERK, MFMI, MIKA, MPMX, NICL, PALM, PBSA, PGLI, PMJS, POWR, PWON, RALS, RDTX, SAPX, SCPI, $SIDO, SILO, SOHO, STTP, TECH, TGKA, TOTL, TOTO, TRJA, TURI, UNVR, WOOD","11 Sep 22, 15:58",KEJU
"@alexputra Kita sebagai investor retail, ya happy happy saja haha. And enaknya rokok itu bisa kt telusuri harganya. Misal melalui tokped gitu.

Teknik serupa kaya buat mengukur progress ASP nya $ULTJ $KEJU $MLIA $ARNA $UNVR","8 Sep 22, 20:49",KEJU
Laporan Bulanan Registrasi Pemegang Efek [KEJU],"5 Sep 22, 15:10",KEJU
$KEJU bosen,"31 Aug 22, 16:40",KEJU
"[SIDO ARB Berjilid, Kesempatan atau Jebakan?]

Orang pintar minumnya Tolak Angin!
yap slogan ini sudah masuk ke dalam kepala kita dan bisa jadi banyak orang
bahkan investor pun juga banyak berpandangan kalau Investor pintar belinya Sido Muncul

Namun akhir-akhir ini dari bulan juli hingga saat ini SIDO sepertinya sedang ‘masuk angin’ karena banyak yang persimis sehingga ARB berjilid. Per juli lalu pernah dihargai 990 dan saat ini berada pada harga 700. Berarti sudah turun lebih dari penurunan 20%.

Apakah ini merupakan kiamat untuk SIDO?
Ataukah ini hanya gejala sementara dan kesempatan bagi kita untuk menangkap pisau jatuh?
berikut sedikit cerita dibaliknya

Berdasarkan berita yang tersebar di media manajemen menjelaskan bahwa salah satu penyebab kinerja menurun adalah inflasi yang mempengaruhi pola konsumsi masyarakat. Masyarakat memang masih membeli produk SIDO hanya saja tidak sebanyak sebelumnya. Lampiran gambar terlampir.


Apakah jawaban ini masuk akal? kita bisa cek ke bagian laporan keuangan SIDO pada bagian penjualan di catatan kaki. Pada gambar terlampir menjelaskan bahwa penurunan terjadi pada divisi jamu herbal dan suplemen, sedangkan divisi makanan dan minuman serta farmasi masih meningkat.

Kemudian mari kita tarik ke bertahun-tahun belakang dimana masyarakat juga mengalami perubahan daya beli dan kinerja SIDO juga menurun yaitu di tahun 2014. Cuplikan LK terlampir.

Di tahun 2014 jamu herbal mengalami kenaikan namun divisi minuman berenergi yang menurun. Walaupun produk yang terjadi penurunan berbeda namun kasusnya serupa bahwa adanya indikasi penurunan pembelian oleh masyarakat.
Jika kita coba cek 2014 ada satu kebijakan yang memang membuat masyarakat menekan konsumsinya yaitu kenaikan solar dan premium. Tentu saja kenaikan ini berimbas pada hal yang lain yaitu kebutuhan pokok yang berimbas pada daya beli masyarakat. Saya rasa jawaban manajemen masuk akal dan bisa kita pegang.
Selain daripada itu inflasi ini hanyalah sementara dan ini juga terjadi pada kinerja SIDO pada tahun 2015 setelahnya terjadi peningkatan kembali.

Lalu kemungkinan apa yang membuat kinerja SIDO muncul kembali cemerlang?
Menaikan harga produk

Produk sido muncul terutama tolak angin sudah dikenal dan menjadi top of mind. Berdasarkan market share sido muncul menjadi tingkat teratas dengan presentase lebih 70%. Apalagi pesaing dan substitusi di produk ini juga tidak banyak. Menaikan harga asalkan tidak gegabah merupakan langkah yang bisa dilakukan.

Efisiensi
Berdasarkan paparan manajemen bahwa SIDO juga melakukan efesiensi. Jika kita lihat LK Q2 2022 manajemen telah mengefisiensikan biaya iklan dan promosi. Hal ini juga hal yang lumrah di setiap perusahaan, apabila terjadi penghematan biasanya pos iklan promosi yang akan ditekan. Gambar terlampir



Peningkatan Pangsa Ekspor

SIDO memiliki anak usaha di Afrika looh yang bernama Muncul Nigeria Limited. Ini merupakan potensi yang sangat besar. Kemudian ekspor SIDO pun kontribusinya baru 5%. Saya meyakini sekali SIDO punya jalan yang sangat panjang di depan.

Bagaimana menurutmu?","30 Aug 22, 22:08",KEJU
