,date,comment,symbol
102,"2 Oct 22, 07:31","Jangan lupa, setelah olahraga minumnya susu yang kandungannya 90% susu sapi.

$ULTJ $CMRY",CMRY
103,"1 Oct 22, 17:14",$CMRY,CMRY
104,"1 Oct 22, 11:19",$CMRY cocok ga? hehe,CMRY
105,"30 Sep 22, 17:46","[Saham “Nyangkut” Harus Gimana?]

Per Q2 2022 Warren Buffet nahkoda Berkshire Hathaway dilaporkan mengalami kerugian (floating loss)43,8 miliar dollar karena kepemilikan saham dalam holding BRK mengalami kemerosotan. Apa yang terjadi? WB tidak berkoar-koar cash is king seperti banyak yang digaungkan sebagian influencer agar bisa serok bawah lagi justru momen itu digunakan untuk membeli lagi banyak saham. (https://bit.ly/3rcls89)

Floating loss yang dialami WB tidak hanya pada tahun ini, namun juga pada saham yang dahulu pernah dipegangnya yaitu Washington Post yang ditahan selama 40 tahun dan menghasilkan keuntungan sebesar 9900%.

Pada saat pembelian pertama Washington Post (WPC) pada 1973 WB membeli saham tersebut dengan margin of safety yang sangat besar sekitar 70%. Namun ternyata pada tahun 1974 WPC mengalami kemerosotan harga sampai floating loss 25%. ()

Apa kesimpulannya untuk kita selaku investor?
Harga bukanlah penentu keputusan kita untuk membeli dan menjual, hal yang utama adalah margin of safety yang cukup besar menurut perhitungan kita dan prospek bisnis dari perusahaan yang menurut kita tidak bertumbuh lagi secara signifikan.

Berdasarkan informasi WB akhirnya menjual Washington Post karena melihat pada tahun itu 2014 surat kabar atau koran sudah terkikis moatnya karena mulai gencarnya media informasi dari internet. Hal ini ternyata sudah terlihat kan sekarang? siapa yang saat ini masih langganan koran? kita biasanya subscribe konten tertentu melalui kanal digital.

Semoga bermanfaat

random tag:",CMRY
106,"30 Sep 22, 12:08","Saham $CMRY uptrend sejak IPOnya.
Saat ini sedang sideways di area atas.
Apakah bisa melanjutkan uptrendnya?

Tonton analisanya di sini :
https://cutt.ly/XVX1bPb

Random tag $BBCA $BUMI $BUKA $AGRO",CMRY
107,"30 Sep 22, 09:10","Rekomendasi Saham TOWR, FILM, CMRY dan AGRO oleh Samuel Sekuritas | 30 September 2022
Samuel Sekuritas30 September 2022William MamudiTOWR breakaway gap dari resistance Rp 1.220. Antisipasi lanjut reli ke resistance Rp 1.300. Rekomendasi buy dengan target harga Rp 1.270 dan cut loss Rp 1.230. TOWR pada Kamis (29/9) ditutup di level Rp 1.250 per saham.FILM breakout triangle Rp 2.810 de...",CMRY
108,"29 Sep 22, 17:17","Cukai Minuman Manis

Dulu saya pernah buat tulisan tentang cukai gula
Latar Belakang Cukai Gula
http://bit.ly/3UNjQ29
Situasi di Negara Lain
http://bit.ly/3ftzMGE

Dan akhirnya pemerintah benar - benar sudah mengajukannya ke DPR. Cukai minuman manis dan plastik on the way.


Yang menjadi pertanyaan nantinya adalah barang apa saja yang akan kena cukai minuman manis? Dan bagaimana pengawasannya nanti?


Apakah minuman manis tradisional juga akan kena cukai atau kah hanya minuman pabrikan?

Apakah hanya minuman cair yang kena atau minuman sachet juga kena?

Apakah susu cair yang tanpa gula juga kena cukai karena meskipun tanpa gula tambahan, susu sapi murni tetap mengandung laktosa yang juga masih masuk dalam golongan gula.

Apakah nanti akan dibuat juga kebijakan cukai multitier seperti cukai rokok atau kah hanya single layer?


Masih banyak pertanyaan yang belum terjawab. Emiten seperti harus mengirimkan perwakilannya untuk berdiskusi dengan pemerintah terkait cukai minuman manis ini agar tidak merugikan perusahaan, karyawan dan investor.


Disclaimer:",CMRY
109,"28 Sep 22, 20:52","Membentuk mindset mencari hidden gem dengan contoh emiten (potensi) hidden gem

Halo teman2, perjalanan mencari hidden gem itu tidak mudah, tapi juga tidak susah, kita hanya perlu terbiasa saja ngulik2 laporan keuangan untuk tau apa yang sebenarnya terjadi. Sebelumnya saya sudah pernah membahas emiten poultry yaitu $MAIN di postingan https://stockbit.com/post/9522475

Nah kali ini saya akan ulik lebih dalam agar teman2 mempunyai tambahan informasi tentang emiten ini.

Jika kita lihat melihat dari laporan keuangannya, MAIN membukukan profit di Q1 dan Q2 pada tahun 2021. Tapi semua berubah ketika negara api menyerang di Q3 2021. Mari kita telaah lebih dalam apa penyebabnya? Mgkn dari situ kita bs lebih punya pandangan dan bisa buat penilaian pribadi apakah MAIN bangkit.

Segment penjualan MAIN dibagi atas
1. Pakan ternak
2. DOC (Day Old Chicken)
3. Peternakan ayam broiler
4. Makanan olahan

Mari kita lihat lebih dalam di laporan keuangan 2021. Anda bisa lihat di bagian segment penjualan di nomor 28 atau 29, coba scroll LK ke bagian hampir paling bawah.

Kita mulai dulu dari PAKAN TERNAK
Q1 profit total 69M
Q2 profit total 116M
Q3 profit total 154M
Q4 profit total 221M
Wah, segment ini sehat banget, kenaikan cukup stabil dengan GPM sebesar 2,6%-3,6%

Coba kita lihat DOC
Q1 profit total 78M (wow)
Q2 profit total 127M (amazing)
Q3 profit total 76M (loh kok malah minus 51M?)
Q4 profit total 112M (ada peningkatan, tapi masih kalah di banding total Q2 nih)
Ternyata biang kerok di Q3 ya. Kenapa sih? Saya coba cari2 ternyata harga ayam DOC dari juni akhir 2021 di Rp6000an jatuh ke Rp4000an di awal juli (masuk ke Q3) baru mulai stabil kembali di awal oktober 2021. Ini memang di luar kendali perusahaan. Sangat tergantung kepada program Culling pemerintah (pemusnahan supply DOC yang berlebihan agar harga jual tetap terjaga)

Kita lanjut ke peternakan ayam broiler
Q1 RUGI total 3M (yaaah belum2 uda rugi)
Q2 RUGI total 2M (oke membaik nih)
Q3 RUGI total 66M (Astaganaga!!)
Q4 RUGI total 76M (Ampun makin rugi)
Disini bisa dilihat segment peternakan ayam broiler sangat tidak menguntungkan, malah menjadi beban perusahaan. Kita lihat lagi kenapa bisa rugi besar di Q3 (LAGI??) Ternyata harga ayam negri atau broiler juga drop cukup dalam di awal juli, bulan yang sama dengan drop harga DOC, dari Rp 21rb menjadi Rp 15rb. Apalagi ditambah harga jagung yang meningkat banyak! Saya cantumkan grafik harga jagung di bawah biar pada shock 😂

Segment terakhirnya adalah food processing atau frozen food, dengan merk SUNNY GOLD, mgkn teman2 sering melihat di supermarket juga ya
Q1 RUGI total 5M (ini kok lgsg rugi jg ya)
Q2 RUGI total 14M (waduh rugi hampir 3x)
Q3 RUGI total 32M (makin multibagger deh ruginya 🥲)
Q4 RUGI total 29M (oke lumayan membaik, ada harapan)
Menurut saya frozen food SUNNY GOLD kurang bisa bersaing di pasaran karena kebanyakan sudah sangat familiar dengan so good, fiesta, maupun belfood. Apalagi skr ada pemain baru KANZLER dari yang cukup cepat merebut market share frozen food.


Selain dari 4 segment di atas, ada 1 hal yang membuat kebocoran dalam perusahaan yaitu PENGHASILAN KEUANGAN yang merupakan hasil investasi, keuntungan bunga investasi atau pembayaran bunga pinjaman, pelunasan obligasi dll yang ditotalkan tiap quarter. Kita lihat datanya
Q1 penghasilan keuangan -23M
Q2 penghasilan keuangan -60M
Q3 penghasilan keuangan -101M
Q4 penghasilan keuangan -147M
Wah itu setiap quarter minus 40M cukup memberatkan juga, soalnya kita lihat NPM perusahaan cukup kecil yaitu 3-4% saja. Ini yang menyebabkan MAIN dihukum cukup berat oleh market.

Tentu saja ada beberapa hal menarik seperi OCF yang terus positif dari tahun 2016 sampai skr (kecuali 2021) dan sales yang terus meningkat bahkan tertinggi di 2021. menurut saya itu hal yang positif.

Saya rasa management masih bisa melakukan banyak hal untuk membenahi keuangan mereka. Tahun 2021 memang belum cukup menarik, bagaimana dengan tahun 2022? Karena sudah cukup panjang, jadi to be continue ya 😁 Tulisan berikutnya saya akan coba bedah lagi kinerja MAIN di tahun saat ini, ibaratnya kita uda tau masalahnya, apakah yang dilakukan management skr? Apakah membaik atau memburuk? Apakah memang karena faktor luar? Apakah MAIN bisa menjadi saham turnaround seperti yang mereka lakukan di tahun 2017 ke 2018 dimana berhasil memberikan 3 bagger?

Jika teman2 ada insight lain, bisa coba share di kolom komentar jg agar biar makin bnyk pandangan.



Semoga tulisan ini bermanfaat!
Random tag


.
.
.

Semua yg saya share itu adalah hasil research pribadi. Tetap harus DYOR untuk mendapatkan conviction sendiri. Kalau ketinggalan kereta gpp, nanti saya akan terus mencari hidden gem versi saya dan akan share info2nya buat referensi teman2. Salam Cuan Bagger!!!",CMRY
110,"28 Sep 22, 18:39","@bamzat itu porto di XL doang yang ditampilkan...
yang di XA AZ LG YP BK ZP IN tampilin juga dunk...

$IHSG $BUMI $ULTJ $CMRY",CMRY
111,"28 Sep 22, 16:36",@maxlong @bamzat haka $CMRY,CMRY
112,"28 Sep 22, 15:50 · Edited on 28 Sep 22, 15:51","distribution center/gudang dan pabrik baru kayaknya udah mau operasi, hiii takut hiii opex naik, laba turun😱

$ULTJ $CMRY $IHSG",CMRY
113,"28 Sep 22, 12:58","Ada wacana minuman berpemanis kena cukai. Ini gak adil sih, soalnya yang pakai pemanis/gula bukan hanya minuman, tetapi juga makanan.

Justru makanan punya potensi lebih besar daripada minuman memicu diabetes dan obesitas. Kenapa saya bilang gitu? Karena makanan juga memakai bahan baku tepung yang menjadi salah satu sumber karbohidrat yang bisa dipecah menjadi gula di dalam tubuh. Contoh berapa banyak tepung yang dipakai dalam membuat kue, roti, biskuit dan olahan pastry lainnya? Belum lagi ditambah cokelat, gula kasar/kristal, gula bubuk.

Wacana macam begini secara tidak langsung akan menghambat pertumbuhan industri minuman, apalagi jika ditambah makanan. Di sisi lainnya, negara ingin dapet cuan juga dan upaya mengurangi obesitas dan diabetes.",CMRY
114,"28 Sep 22, 11:49","$ULTJ hii kandungan susu ultj cuma 20% sisanya gula dan air.
kalau $CMRY kandungan susu 90% dan air.

kasihan ultj kena cukai pemanis dalam kemasan.",CMRY
115,"28 Sep 22, 10:47 · Edited on 28 Sep 22, 10:52","$GGRM $HMSP ijo krn SMI mo ganti fokus malak yg manis2 macem $ULTJ $DMND $CMRY dkk kah?

https://cutt.ly/hVF7wZy

#EdisiNgejunk #WhySoSerious",CMRY
116,"27 Sep 22, 09:19 · Edited on 27 Sep 22, 09:20","Harga di stockbit ketinggalan dengan RTI. Bener kah ???
$IHSG $CHEM $CMRY",CMRY
117,"27 Sep 22, 05:35",$SIDO $CMRY,CMRY
118,"26 Sep 22, 09:10","Rekomendasi Saham AVIA dan CMRY oleh HP Sekuritas | 26 September 2022
HP Sekuritas26 September 2022Saham AVIATrend: Uptrend;Pattern: Parallel Channel Orange; Indicator: MA20Potential: AVIA telah rebound dari area support @810 dengan pola candle hammer, tetapi masih tertahan di area MA20 @823. Berpotensi melanjutkan kenaikan menuju resistance di 875.RekomendasiSpeculat...",CMRY
0,"16 Dec 22, 06:49",$IDEA $GOOD$IDEA?,GOOD
1,"15 Dec 22, 16:49","News Update
👉 IHSG ditutup turun 0,73% ke posisi 6,751 Asing catatkan net buy Rp 671jt
👉 Penguatan Suku Bunga The FED membuat Rupiah melemah 0,17% ke posisi Rp 15,619/USD
👉 Di temukan kandungan mineral logam kritis berupa Lithium dan Strontium adalah bahan baku pembuatan baterai listrik di Lumpur Lapindo.
👉 Ada Transaksi sebesar Rp 6,24T pada saham $GOOD lewat Pasar Nego oleh investor asing.
👉 Anak usaha $WIKA meluncurkan 2 produk terbaru Heater Hemat Energi.
👉 Kabar investasi MUFG ke Akulaku, saham ditutup melesat 6,38%
👉 mengincar posisi pemasok baja buat Ibu Kota Negara.
👉 anggarkan belanja modal sebesar Rp 11T pada 2023.",GOOD
2,"15 Dec 22, 14:25","Ada Transaksi Saham Garudafood (GOOD) Rp6,25 Triliun, Harga Premium!
https://bit.ly/147E996, JAKARTA — Perdagangan saham PT Garudafood Putra Putri Jaya Tbk. (GOOD) diwarnai dengan transaksi jumbo di pasar negosiasi dengan harga di atas pasar reguler.Mengutip data D'Origin, hari ini terdapat transaksi crossing GOOD di pasar negosiasi senilai Rp6,25 triliun. Transaksi saham terj...",GOOD
3,"13 Dec 22, 17:54","$ARNA

$BELI $GOOD COM $PANI

Project ABUN = asal beli ujung2nya nyangkut",GOOD
4,"12 Dec 22, 00:20","$GOOD

Buy 510-520
TP1 540-550
TP2 560-570
SL <500

*CUT LOSS KETIKA CLOSING SESI 2.
Mau sinyal saham gratis lengkap dengan plan lengkap cek bio!!",GOOD
5,"11 Dec 22, 13:49","$OILS

PT. indo oil perkasa tbk adalah perusahaan yg bergerak dalam bidang produksi dan eksportir minyak kelapa yang berlokasi di jawa timur. perusahaan yang baru IPO pada bukan september tahun 2021 ini selain mendistribusikan hasil produksi ke pasar domestik juga melakukan ekspor ke malaysia, sri lanka dan china..

kalau kita lihat statistik dari PT tersebut bs dikatakan kinerjanya cukup meningkat jika dibandingkan dengan tahun sebelumnya.. terlihat dari peningkatan revenue yg meningkat sebesar 51% dan net income yg meningkat drastis sebesar 300%.

dari segi hutang jg tdk telalu tinggi dan arus kas operasional juga positif.

dari segi harga saham walaupun tdk undervalue tapi aspek bisnis yg masih memiliki ruang utk bertumbuh bs membuat harga saham meningkat di masa depan..

tahun lalu jg perusahaan tercatat memberikan dividen dan ROE jg cukup bagus di angka sekitar 16%..

ada satu lgi bahwa perusahaan yg melakukan ekspor dengan kondisi USD yg meningkat maka bs dipastikan akan memperoleh keuntungan jg dari selisih kurs..

utk jangka menengah sepertinya OILS ini cukup menarik..

DYOR
disclaimer on

random tags



salam

FN",GOOD
6,"10 Dec 22, 18:30",Laporan Bulanan Registrasi Pemegang Efek [GOOD],GOOD
7,"9 Dec 22, 11:29","ibarat kata toko IHSG dengan etalase pajangan yang isinya baju musim dingin winter ala COAL $PTBA $ITMG $ADRO dan kaos summer tech ala $GOTO ARTO BUKA,ketika si penjual BEI ditanya omzet gimana bro?? so far so $GOOD still overall PROFIT...at a bad TIME🤑🤣",GOOD
8,"8 Dec 22, 18:20",Ringkasan Risalah Rapat Umum Para Pemegang Saham Luar Biasa [GOOD],GOOD
9,"7 Dec 22, 14:36","$NELY imbalance

ga hit pun gpp... $GOOD company kok $MASA $PADA takut $BELI",GOOD
10,"6 Dec 22, 16:04","News Update
👉 IHSG ditutup amblas 1,36% ke posisi 6,892 Asing masih net sell jumbo, tercatat keluar Rp 1,34T.
👉 Rupiah melorot -0,97% ke level Rp 15,615/USD pada penutupan pasar hari ini.
👉 OJK pasang target Penghimpunan pasar modal capai Rp 152,7T pada tahun 2023.
👉 Tambahan produksi emas membuat $BRMS berpotensi meraih keuntungan USD 50jt di 2023,
👉 Dua pemegang saham Mayoritas $WIRG melepas kepemilikannya
👉 $CHEM pasang target pendapatan hingga Rp 215M atau naik 200% secara yoy.
👉 Aktivitas produksi beresiko terimbas gangguan akibat seretnya suplai gula kristal rafinasi.
👉 BEI mencermati Pola Transaksi saham terkait dengan UMA.",GOOD
11,"6 Dec 22, 14:55","Suplai Gula Seret, Produksi Garudafood (GOOD) akan Terganggu?
https://bit.ly/147E996, JAKARTA — Aktivitas produksi emiten makanan dan minuman olahan PT Garudafood Putra Putri Jaya Tbk. (GOOD) berisiko terimbas gangguan pasokan bahan baku gula kristal rafinasi (GKR). Pemerintah diharapkan dapat segera menambah pasokan lewat impor untuk menjamin pasokan pada 2023.Head of ...",GOOD
12,"3 Dec 22, 17:13","$IHSG PT.Kapal Api Global Kapan nih IPO
kopi kapal api
$GOOD",GOOD
13,"2 Dec 22, 15:08","2 $GOOD 2 Be $TRUE




$IHSG",GOOD
14,"29 Nov 22, 12:51","News Update
👉 Sesi I IHSG ditutup turun 0,15% ke posisi 7,006
👉 Kemenhub mengungkapkan penyesuaian tarif Ojol bakal di putuskan oleh Gubernur masing-masing wilayah.
👉 Asian Development Bank atau ADB berikan pinjaman sebesar Rp 7,8T ke RI untuk dorong energi hijau.
👉 Kebijakan Zero Covid di Tiongkok menekan pergerakan harga Batu bara dan CPO.
👉 KPK pastikan akan melakukan gelar perkara jika temukan tindak pidana dalam aksi korporasi ke GOTO
👉 bersama FMCG dan East Ventures suntikan dana sebesar Rp 94M ke startup ESQA.
👉 akan melakukan Buyback obligasi global senilai Rp 6,2T yang jatuh tempo 2024.
👉 BEI mencermati Pola Transaksi saham dan terkait dengan UMA.",GOOD
15,"23 Nov 22, 19:37",@Elite jgan lupa kacang $GOOD,GOOD
16,"23 Nov 22, 16:50","News Update
👉 IHSG ditutup menguat 0,33% ke posisi 7,054 asing catatkan Net Buy Rp 627,63M.
👉 Dollar AS melemah, Rupiah menguat 0,06% ke level Rp 15,686/USD pada penutupan pasar hari ini.
👉 DPR menyetujui Rancangan Anggaran Tahunan Bank Indonesia (RATBI) sebesar Rp 15,9 Triliun.
👉 Tekan Emisi $INTP gencarkan pengunaan semen Hijau ramah lingkungan.
👉 Euforia Piala Dunia 2022, penjualan produsen kacang Garuda $GOOD berpotensi naik 20%.
👉 menderita Rugi bersih USD 17,809jt pada kuartal III 2022, menyusut 54,27% secara yoy.
👉 Memperluas Jaringan kabel Serat Optik, berencana terbitkan Sukuk senilai Rp 500M.
👉 kuras kas hingga Rp 275,02M selama beroperasi pada kuartal III 2022.",GOOD
17,"23 Nov 22, 16:25","Euforia Piala Dunia 2022, Penjualan Produsen Kacang Garuda (GOOD) Berpotensi Naik 20 Persen
https://bit.ly/147E996, JAKARTA — Pesta sepak bola Piala Dunia 2022 Qatar diperkirakan akan mengerek penjualan emiten barang konsumer PT Garudafood Putra Putri Jaya Tbk. (GOOD). Produsen kacang kulit ‘Garuda’ itu memperkirakan penjualan tahun ini berpotensi tumbuh hingga 20 persen.Head of Corporate Secret...",GOOD
18,"23 Nov 22, 10:24",$GOOD hit,GOOD
19,"23 Nov 22, 08:04","Stock Watchlist HIMA AE (23 November 2022)
$BUMI $GOOD

( Disclaimer On )",GOOD
20,"21 Nov 22, 08:41",$GOOD 😁,GOOD
21,"21 Nov 22, 08:09",cemilan teman nonton piala Dunia $GOOD $ICBP $MYOR nontonnya pake $SCMA $EMTK,GOOD
22,"20 Nov 22, 15:28","$GOOD Jajannya enak. Tapi sayangnya kebijakan perusahaan untuk menjual kembali produk ""jelek"" dengan harga diskon di salah satu e-commerce dapat memperburuk Citra perusahaan.",GOOD
23,"20 Nov 22, 14:54","ini saham salah harga sepertinya tp syg agak kurang liquid,Krn blm ada bandar yg mau gocek...😂
$KINO $MYOR $GOOD",GOOD
24,"20 Nov 22, 10:45",$SCMA hati2 yg nonbar... covid lagi naik... mending langganan personal vidio nonton world cup di rumah dah cuma 100.000 doang sma beli $PZZA $GOOD $FAST $AMRT,GOOD
25,"18 Nov 22, 07:24",$GOOD banget dah 🥰,GOOD
26,"16 Nov 22, 13:04","News Update
👉 Sesi I IHSG ditutup turun 0,58% ke posisi 6,994
👉 Masuk Musim Dingin, Kasus Covid Omicron Global diprediksi meningkat lagi.
👉 SKK Migas merasa kecolongan Shell angkat kaki Blok Masela.
👉 $DSSA, PLN dan Trina Solar Solar Berkerjasama ekspansi pabrik panel Surya.
👉 Gelaran KTT G-20 kembalikan wacana Elon Musk investasi Perusahaan Nikel Indonesia $INCO
👉 $GOOD sudah Serap 100% Capex senilai Rp 350M di tahun ini.
👉 Nama Lo Kheng Hong kembali muncul di daftar pemegang saham lebih 5% $GJTL
👉 dan Pevita Pearce luncurkan Film SuperHero perempuan pertama di Indonesia berjudul 'Sri Asih'",GOOD
27,"16 Nov 22, 11:41",Pemanggilan Rapat Umum Pemegang Saham Luar Biasa [GOOD],GOOD
28,"15 Nov 22, 19:10","Jelang Pemilu 2024, Emiten Konsumer UNVR, MYOR, GOOD Siap-Siap Petik Untung
https://bit.ly/147E996, JAKARTA — Sejumlah emiten barang konsumer bersiap menangkap peluang kenaikan permintaan masyarakat menjelang Pemilihan Umum (Pemilu) 2024. Kenaikan penjualan berpotensi mulai dirasakan pada 2023.Optimisme ini diperlihatkan PT Garudafood Putra Putri Jaya Tbk. (GOOD) yang sampai akhir ku...",GOOD
29,"15 Nov 22, 19:10","Garudafood (GOOD) Sudah Serap 100 Persen Capex Rp350 Miliar Tahun Ini
https://bit.ly/147E996, JAKARTA — Emiten konsumer PT Garudafood Putra Putri Jaya Tbk. (GOOD) telah menyerap 100 persen belanja modal atau capital expenditure (capex) yang dialokasikan. Garudafood mengalokasikan total Rp350 miliar untuk capex.“Hingga saat ini penggunaan capex sudah 100 persen digunakan unt...",GOOD
30,"10 Nov 22, 00:00",Laporan Bulanan Registrasi Pemegang Efek [GOOD],GOOD
31,"5 Nov 22, 12:03",@dwisomantana Tory Cheese Cracker $GOOD saja gan ngangkang ngangkang,GOOD
32,"4 Nov 22, 06:56 · Edited on 4 Nov 22, 06:57",$GOOD menarik bila bisa mantul support 520 atau naik dari 525 menuju 540. Akumulasi juga lumayan.,GOOD
33,"2 Nov 22, 17:58","Garudafood (GOOD) Dapat Utang dari BNI Rp250 Miliar, Ini Targetnya

Emiten makanan dan minuman PT Garudafood Putra Putri Jaya Tbk (GOOD) pada tanggal 28 Oktober 2022 resmi menandatangani perolehan fasilitas kredit dari PT Bank Negara Indonesia (Persero) Tbk (BNI) dengan nilai Rp250 miliar.

Sekretaris perusahaan GOOD I Made Astawa menyampaikan, perseroan dan juga BNI telah menandatangani perjanjian fasilitas mengenai perolehan fasilitas kredit dari BNI kepada perseroan.

""Dengan nilai transaksi dan suku bunga yaitu Rp250 miliar dan suku bunga JIBOR 1 bulan + 1,3%,"" kata I Made Astawa dalam keterbukaan informasi, Rabu, 2 November 2022.",GOOD
34,"2 Nov 22, 12:25","Garudafood secures IDR 250 billion loan from BNI
GOOD - PT. Garudafood Putra Putri Jaya Tbk Rp 525 -5 (-0,95%) More Info! JAKARTA. PT Garudafood Putra Putri Jaya Tbk (GOOD) has obtained a credit facility worth IDR 250 billion from PT Bank Negara Indonesia (Persero) Tbk (BBNI). I Made Astawa, Corporate Secretary of GOOD, revealed that said cr...",GOOD
35,"2 Nov 22, 10:56","Garudafood (GOOD) Peroleh Fasilitas Kredit Rp250 Miliar, Ini Alokasinya
https://bit.ly/2fel7Aq - PT Garudafood (GOOD) mendapat fasilitas kredit Rp250 miliar. Pinjaman tersebut diperoleh dari Bank Negara Indonesia (BBNI). Fasilitas perbankan tersebut dibekali suku bunga JIBOR 1 bulan + 1,3 persen. 

Pinjaman itu tidak disertai jaminan kebendaan alias clean basis. Pemberian fas...",GOOD
36,"1 Nov 22, 17:50",Laporan Informasi atau Fakta Material Transaksi Material - Fasilitas Kredit PT Bank Negara Indonesia (Persero) Tbk [GOOD],GOOD
37,"31 Oct 22, 19:10",Transaksi Afiliasi [GOOD],GOOD
38,"31 Oct 22, 18:25","Laba Bersih Garudafood Turun 11 Persen pada Kuartal III-2022

PT Garudafood Putra Putri Jaya Tbk (GOOD), produsen yang bergerak di Industri makanan ringan membukukan, laba bersih sebesar Rp278,3 miliar hingga kuartal III-2022.

Berdasarkan laporan keuangan perusahaan, Senin, 31 Oktober 2022, laba bersih GOOD secara tahunan (year-on-year/yoy), tercatat turun sebesar 11,31% dari periode sebelumnya Rp313,8 miliar. Namun bila dibandingkan dengan kuartal sebelumnya yang mencapai Rp180,8 miliar, laba bersih perseroan naik sebesar 53,92%.

Adapun penjualan Garudafood mencapai Rp7,82 triliun, naik 22,95% dibandingkan dengan periode yang sama tahun sebelumnya diangka Rp6,36 triliun.",GOOD
39,"31 Oct 22, 03:59","KINERJA EMITEN 9M22

$CSRA
PENDAPATAN Rp765.2 miliar (9M22) vs. Rp653.0 miliar (9M21)
LABA BERSIH* Rp247.7 miliar (9M22) vs. Rp178.7 miliar (9M21)

$DCII
PENDAPATAN Rp747.1 miliar (9M22) vs. Rp606.9 miliar (9M21)
LABA BERSIH* Rp254.0 miliar (9M22) vs. Rp172.3 miliar (9M21)


PENDAPATAN Rp7,824.2 miliar (9M22) vs. Rp6,368.9 miliar (9M21)
LABA BERSIH* Rp278.3 miliar (9M22) vs. Rp313.8 miliar (9M21)


PENDAPATAN Rp43.7 miliar (9M22) vs. Rp39.0 miliar (9M21)
LABA BERSIH* Rp65.5 miliar (9M22) vs. Rp49.0 miliar (9M21)


PENDAPATAN Rp171.5 miliar (9M22) vs. Rp128.3 miliar (9M21)
LABA BERSIH* -Rp38.2 miliar (9M22) vs. -Rp48.9 miliar (9M21)

*Laba bersih yang diatribusikan kepada pemilik entitas induk
Sumber: Emiten,",GOOD
40,"30 Oct 22, 19:40","Lagi Diincar Hormel Foods, Garudafood (GOOD) Sampaikan Strategi Bisnis
JAKARTA, PT Garudafood Putra Putri Jaya Tbk (GOOD) menerapkan sejumlah strategi bisnis untuk menggenjot penjualan pada semester II-2022. Sebab kenaikan harga bahan bakar minyak (BBM) per September lalu otomatis berdampak pada peningkatan biaya logistik, sehingga margin perseroan terkoreksi.Direktur ...",GOOD
41,"29 Oct 22, 16:40","$IMAS

indomobil sukses internasional sebuah perusahaan yang bergerak dalam bidang perakitan otomotif dan distribusi serta pembiayaan konsumen dan perdagangan mobil bekas..

cukup menarik melihat kinerja dari IMAS tersebut.. setelah hasil yang kurang menggembirakan di tahun 2021 lalu. kinerja perusahaan tersebut mencatat kenaikan net income yg cukup drastis di tahun 2022 ini sampai dengan Q2 dengan kenaikan hampir sebesar 5 kali lipat jika dibandingkan dengan tahun lalu walaupun kenaikan revenue hanya sebesar 24%.

walaupun angka debt to equity ratio nya cukup tinggi sebesar 2,91% tapi secara valuasi IMAS tersebut bisa dikatakan sangat undervalue..

PBV hanya 0,31 dan PER 10,27

saya perkirakan tidak lama lagi IMAS akan manggung dan bersolek cantik sambil menunggu pinangan dari para investor sekalian untuk dijadikan koleksi..

untuk harga wajar IMAS menurut kalkulasi yang saya lakukan secara sederhana maka didapat angka sekitar 1600 rupiah per saham..

maka dari itu menurut saya IMAS sangat sangat menarik

disclaimer on

DYOR

random tags",GOOD
