date,comment,symbol
"7 Nov 22, 15:40",Laporan Bulanan Registrasi Pemegang Efek [FAPA],FAPA
"30 Oct 22, 21:01","$SIMP $AALI $LSIP $PSGO $FAPA update on CPO oil global. Ternyata dia berhasil reject dari garis trend yang saya buat. masih dalam in range. apakah tahun 2023 harga CPO lanjut turun or break ke atas? kondisi global playing very important role

Jangan lupa untuk follow stockbit, instagram dan telegram saya di bio profile ini untuk mendapatkan update2 terbaru dengan cepat dan ga ketinggalan.

Disc: bukan ajakan untuk menjual atau membeli, hanya sebatas analisa untuk second opini.",FAPA
"29 Oct 22, 13:26",Kukasih masukan $PALM $STAA $FAPA jagn kasih keyndorr pokokny semu sahamnya bikin cuan mulu,FAPA
"25 Oct 22, 09:06","$SIMP $AALI $LSIP $FAPA $TAPG kalau dilihat dari harga CPO global, menunjukan fase downtrend yang disebabkan oleh perang. Tapi jika melihat price action menunjukan tanda2 bullish jika minggu depan bisa break dari garis merah di gambar. Time will tell.

Jangan lupa untuk follow stockbit, instagram dan telegram saya di bio profile ini untuk mendapatkan update2 terbaru dengan cepat dan ga ketinggalan.

Disc: bukan ajakan untuk menjual atau membeli, hanya sebatas analisa untuk second opini.",FAPA
"17 Oct 22, 15:16","$CPO oversupplied, demand berpotensi decrease karena resesi (katanya). minyak goreng dipake berkali2 biar hemat. dengan estimasi penurunan MYR50/day, dalam 2,5 bulan cpo jd gratis.

tag emiten terkait $LSIP $CBUT $AALI $FAPA",FAPA
"6 Oct 22, 13:50",Laporan Bulanan Registrasi Pemegang Efek [FAPA],FAPA
"7 Sep 22, 17:40",Laporan Bulanan Registrasi Pemegang Efek [FAPA],FAPA
"1 Sep 22, 15:27","$FAPA pada Q2 2022 membukukan Laba Bersih Rp 146 B atau naik 243.1% dibanding Q2 2021 sebesar Rp 43 B. Pada perdagangan saat ini, PE Ratio (TTM) perseroan berada di level 16.82x.

Pendapatan meningkat 89.1% menjadi Rp 1,423 B. Gross Profit Margin di kuartal ini adalah 35.0% dibandingkan dengan 23.8% di periode yang sama tahun lalu. Laba Kotor tercatat naik 177.6% menjadi Rp 497.38 B.

Sementara itu Beban Keuangan $FAPA tercatat sebesar Rp (40 B). Total Debt pada Q2 2022 sebesar Rp 3,459 B dibanding Rp 4,235 B di Q2 2021. Dengan demikian, Debt to Equity Ratio menjadi 1.01 dibanding 1.66 pada kuartal lalu.

Dari sisi Arus Kas, melaporkan positive Operating Cashflow sebesar Rp 233 B. Selain itu, emiten telah menyerap Capex pada periode ini senilai Rp (80 B) sehingga Free Cash Flow tercatat Rp 153 B.

Data tersaji dalam kuartalan, bukan year to date.

Selengkapnya Data Finansial bisa diakses",FAPA
"29 Aug 22, 08:10","FAP Agri Catat Penjualan Rp2,54 Triliun Hingga Juni 2022
PT FAP Agri Tbk (FAPA) mencatat penjualan Rp2,54 triliun hingga periode 30 Juni 2022 naik dari Rp1,40 triliun di periode yang sama tahun sebelumnya.Laporan keuangan perseroan Jumat menyebutkan, laba bruto naik menjadi Rp962,16 miliar dari laba bruto Rp290,93 miliar.Beban usaha meningkat menjadi Rp17...",FAPA
"27 Aug 22, 11:10","Hebat! Dulu Rugi, Kini FAP Agri (FAPA) Catat Laba Semester I-2022 Rp434 Miliar
EmitenNews.com—PT FAP Agri Tbk (FAPA) mencatat penjualan Rp2,54 triliun hingga periode 30 Juni 2022 naik dari Rp1,40 triliun di periode yang sama tahun sebelumnya.

Laporan keuangan perseroan Jumat menyebutkan, laba bruto naik menjadi Rp962,16 miliar dari laba bruto Rp290,93 miliar.

Beban usaha m...",FAPA
"26 Aug 22, 15:50",Penyampaian Laporan Keuangan Interim Yang Tidak Diaudit [FAPA],FAPA
"26 Aug 22, 15:30",Penyampaian Bukti Iklan Informasi Laporan Keuangan Interim [FAPA],FAPA
"17 Dec 22, 11:18 · Edited on 17 Dec 22, 11:23","$BBCA daftar 10 orang terkaya di Indonesia versi forbes 🧐
https://cutt.ly/R0EQFmQ

$BYAN $SMAR $INDR $INDF",SMAR
"14 Dec 22, 09:40",$SGRO $SMAR $LSIP Saham CPO andalanque.,SMAR
"13 Dec 22, 11:54 · Edited on 13 Dec 22, 11:56","panggilan RUPSLB $TBLA

apakah akan berefek ke harga saham emiten itu?

bagaimana rekam jejak emiten yg ngelakuin RI dengan harga pelaksanaan yg lebih rendah drpd harga sahamnya?

random tag: $SIMP $LSIP $BUDI $SMAR",SMAR
"10 Dec 22, 11:53",$AALI $ANJT $LSIP $SMAR $SGRO dan saham2 sawit lainnya😌,SMAR
"7 Dec 22, 19:59 · Edited on 7 Dec 22, 19:59","@EbitRidwan Iya $SIMP salah satu consumer goods yg masih murah dan kinerja lumayan bagus, dibanding $TBLA yg cash flow operatingnya minus 900 milliar dan lbh likuid dibanding $SMAR",SMAR
"7 Dec 22, 14:06","Buat yang mau coba cari, bisa utak-atik screener Stockbit ya.

Saya coba-coba sih sesuaiin dengan kriteria yang disebut (dengan sedikit penyesuaian), beberapa saham yang termasuk kriteria:

$MPMX $ADMF $SMAR $PANS $BJTM

Disclaimer: bukan rekomendasi jual/beli yaaa",SMAR
"7 Dec 22, 10:10",Laporan Bulanan Registrasi Pemegang Efek [SMAR],SMAR
"5 Dec 22, 12:34","$SMAR fundamental nya bagus, termasuk sahah yg diskon, tpi knpa bid n ask nya dikit?",SMAR
"3 Dec 22, 12:56","$SSMS

sawit sumbermas sarana tbk adalah perusahaan minyak kelapa sawit yg berlokasi di pangkalan bun kalimantan tengah. perusahaan ini selain memiliki perkebunan jg memiliki pabrik utk mengolah minyak sawit tsb..

saya tertarik untuk membahas soal perusahaan ini yang digadang gadang bahwa tahun depan sektor komoditi akan bisa menjadi salah satu sektor yang memiliki harapan utk bertumbuh dengan baik, tentunya SSMS ini termasuk di dalamnya.

dilihat dari kinerja secara fundamental perusahaan ini cukup baik kinerjanya dalam bbrp tahun terakhir dan peluang utk growth juga masih terbuka di tahun depan..

dengan revenue yg meningkat sebesar 38% dan net income yg naik cukup bail sebesar 51% dan masih ada ruang bertumbuh maka kita tdk bs mengesampingkan SSMS tsb.

hutang perusahaan tsb jg tercatat cukup rendah dan arus kas operasional jg tercatat positif, walaupun secara harga saham SSMS ini sdh tdk bs dikatakan murah tapi krn masih ada peluang bertumbuh tentunya harga sahamnya masih bs naik.

utk yg ingin hold mid term jg tdk perlu khawatir krn SSMS ini tercatat cukup rajin membagikan dividen bahkan di tahun ini tercatat 2 kali mereka membagikan dividen

menurut saya perusahaan ini bs dikatakan growth company.. utk yg tertarik berinvestasi di bidang komoditi maka SSMS ini bs menjadi salah satu pilihan para smart investor..

DYOR
Disclaimer on

random tags

salam

FN",SMAR
"1 Dec 22, 07:19",$SMAR,SMAR
"29 Nov 22, 20:38","$LSIP Valuasi murah, terlalu murah bahkan. Harga sekarang, marcap 7,4T, uang kas + deposito total 3,7T alias diskon 50%. belum lagi labanya yg kalau disetahunkan, tahun ini bisa mencapai 1T lebih. Selain itu, perusahaan ini juga tidak memiliki hutang berbunga, dan memiliki histori pembagian dividen sebanyak 20-40% dari labanya. Semoga ada dividen jumbo tahun depan. Hehe..

Yg jadi masalah adalah tanaman sawitnya tua-tua, peyot, sudah keropos awkoawkowa. Bayangkan saja, tanaman yg usianya diatas 20tahun, jumlahnya 40% dari total lahan tertanam sawit. Parah emang nih.. Efeknya ya penurunan produksi CPO dari tahun ke tahun.

Datanya, volume produksi CPO :
tahun 2019 adalah 398 ribu ton.
tahun 2020, 330 ribu ton.
Tahun 2021, 306 ribu ton.
Dan sampai semester I 2022, cuma 127 ribu ton! Ckckck...

Ya otomatis volume penjualan turun juga donk.
Tahun 2019, volume penjualan 417 ribu ton,
tahun 2020, 324 ribu ton,
tahun 2021, 318 ribu ton,
semester I 2022, cuma 108 ribu ton. Waduuhh.....

Dan pukulan terakhirnya, harga CPO global sudah turn 9,7% sepanjang tahun ini, bahkan sudah turun sebesar 40% dari level tertingginya di 7000! Gimana? Suram ngga tuh?

Apa bagusnya nih barang? Untungnya lagi peremajaan, sawit yg tua-tua, katanya mau diremajain lagi, mau diganti yg mulus-mulus, yg sedap dipandang, yg masih kencang. Semoga saja produksi pulih lagi deh.. Kasian yg nyangkut.. Hikz..",SMAR
"29 Nov 22, 17:10","Raih Proyek dari SMAR, Laba Paramita Bangun (PBSA) Melesat 165 Persen di Kuartal III
PT Paramita Bangun Sarana Tbk (PBSA) hingga kuartal III-2022 mencatatkan laba bersih Rp101,52 miliar atau melonjak 165 persen dibanding periode sama tahun 2021 yang hanya mencapai Rp38,248 miliar.
 
Dalam laporan keuangan kuartal III 2022 tanpa audit emiten kontraktor bangunan itu yang di s...",SMAR
"24 Nov 22, 08:16 · Edited on 24 Nov 22, 08:27","Mencoba belajar analisa Laporan Posisi Keuangan
#CMIIW
Sisi Aset :
Kalo Kas yang pasti di lihat adalah pertumbuhanya
Kalo Piutang harapanya sebagian besar piutang akan terealisasi dalam waktu dekat, dan umurnya tidak panjang
Kalo Persediaan harapanya sudah terealisasi menjadi Piutang/Penjualan dan pergerakanya cepat
Aset Tetap yang dilihat adalah penambahan dan penguranganya, apasih yang di jual dan dibeli dibanding periode sebelumnya, apakah ada pembelian atau penjualan yang termasuk CAPEX

Sisi Hutang :
Berapa pertumbuhan Hutangnya
Lebih banyak Hutang Bank atau Hutang Usaha
Berapa lama Hutangnya
Lihat kemampuan Perusahaan melunasi Hutangnya

Sisi Ekuitas :
Dilihat penambahan Ekuitas
Dari mana asal penambahan Ekuitasnya
Jika ada penguranganya Ekuitas, transaksi apa yang telah terjadi

Mohon tambahanya dari para suhu

Random Tag",SMAR
"20 Nov 22, 19:51","$MKTR gimana nih auto terbang 😂
$ANJT $SMAR",SMAR
"20 Nov 22, 14:01",Kenapa sama2 grup Sinarmas tapi kebijakan dividen nya beda $DMAS $GEMS $SMAR vs $TKIM $INKP BSIM,SMAR
"19 Nov 22, 20:25","Update logo emiten di @Stockbit kalau tidak salah mulai pertengahan agustus 2022, dari 800+ emiten, ada logo yang paling banyak digunakan yaitu logonya group sinarmas
1. $DSSA (Dian Swastatika Sentosa Tbk) [P] : PT SINAR MAS TUNGGAL (59.9%)

2. $GEMS (Golden Energy Mines Tbk) [P] : GOLDEN ENERGY AND RESOURCES LIMITED (62.49%)

3. $INKP (Indah Kiat Pulp & Paper Tbk) [ P] : PT PURINUSA EKAPERSADA (53.25%)

4. (Sinar Mas Multiartha Tbk) [P] : PT SINAR MAS CAKRAWALA (54.52%)

5. (Sinar Mas Agro Resources and Technology) [P] : PT PURIMAS SASMITA (92.4%)

6. TKIM (Pabrik Kertas Tjiwi Kimia Tbk) [P] : PT PURINUSA EKAPERSADA (59.67%)

7. BSIM (Bank Sinarmas Tbk) [P] : PT. SINARMAS MULTIARTHA TBK (59.99%)",SMAR
"18 Nov 22, 11:42",@ardhatopan $GEMS atau $SMAR sama2 grup Sinarmas tapi kenapa 2 perusahaan ini dividen nya jumbo,SMAR
"17 Nov 22, 19:06",$SGRO $SMAR CPO’s dynamic duo.,SMAR
"13 Nov 22, 18:23","Berikut daftar 20 badan usaha pemasok dengan masing-masing kuota biodieselnya, dikutip dari Data Kementerian ESDM 2019:
https://cutt.ly/MMkWNJo
https://stockbit.com/post/10092753

1. PT Batara Elok Semesta Terpadu, 273.274 kl
2. PT Bayas Biofuels, 349.180 kl
3. PT Cemerlang Energi Perkasa, 483.263 kl
4. PT Ciliandra Perkasa, 259.882 kl
5. PT Dabi Biofuels, 173.974 kl
6. PT Darmex Biofuels, 116.517 kl
7. PT Energi Unggul Persada, 318.953 kl
8. PT Intibenua Perkasatama, 287.944 kl
9. PT Kutai Refinery Nusantara, 398.979 kl
10. PT LDC Indonesia, 386.610 kl
11. PT Multi Nabati Sulawesi, 392.996 kl
12. PT Musim Mas, 882.530 kl
13. PT Pelita Agung Agriindustri, 218.618 kl dan 239.215 kl.
14. PT Permata Hijau Palm Oleo, 396.793 kl
15. PT Sinarmas Bio Energy, 364.700 kl
16. PT SMART Tbk, 352.782 kl
17. PT Sukajadi Sawit Mekar, 261.767 kl
18. PT Tunas Baru Lampung Tbk, 342.311 kl
19. PT Wilmar Bioenergi Indonesia, 1.324.226 KL
20. PT Wilmar Nabati Indonesia, 1.375.486

TOTAL, 20 badan usaha, 9.200.000 kl

Disclaimer:",SMAR
"13 Nov 22, 15:52","Skydrugz Corner: Perbandingan Laba dan Luas Lahan Tertanam Emiten Sawit CPO

Ini merupakan lanjutan dari postingan sebelumnya tentang CPO

1. Laba Emiten CPO https://cutt.ly/AMh9qdF
2. Perbandingan luas lahan sawit tertanam http://bit.ly/3EsrhFE

Di postingan kali ini kita akan bahas perbandingan laba dengan luas lahan tertanam emiten CPO. Jika ingin belajar tentang sawit maka bisa baca bukunya Pak Soepadiyo tentang manajemen agrobisnis sawit

Mengapa kita harus membandingkan laba dengan luas lahan tertanam? Itu agar kita bisa tahu seberapa efektif sebuah perusahaan sawit dalam memanfaatkan luas lahan untuk menghasilkan laba.

Selengkapnya:
Disclaimer:







Sebagai peringatan untuk tidak pernah memberikan akses Username dan Password Online Trading kepada orang yang tidak dikenal agar tidak terjadi kasus Jouska jilid 2.",SMAR
"11 Nov 22, 16:40",Penjelasan atas Volatilitas Transaksi [SMAR],SMAR
"10 Nov 22, 11:00",$SMAR wih terbang,SMAR
"9 Nov 22, 15:50",Laporan Bulanan Registrasi Pemegang Efek [SMAR],SMAR
"8 Nov 22, 13:51","ia kan $ANJT pBV nya mencurigakan...
untung dah pindah ke $SMAR",SMAR
"8 Nov 22, 09:41","$SMAR $ANJT $SIMP $ TBLA

Yuk jualan mumpung bio diesel belum meriah, klo nanti bio diesel dah 50% lebih, harganya dah mahal jualnya jg susah.",SMAR
"7 Nov 22, 06:41","Forbidden 3F / F-F-F : Feed, Food, Fuel

saat ini terdeteksi pada :
1. biofuel , bahan pangan jadi sumber energi
2. 'blue' ammonia, bahan pupuk jadi pasangan energi hidrogen

jika dipaksakan menjadi komponen utama bahan pembangkit listrik, akan chaos

sedangkan untuk short term, tentunya emiten tsb akan pesta sebentar dengan lonjakan harga


random tag",SMAR
"5 Nov 22, 15:54",$SMAR,SMAR
"3 Nov 22, 07:34","@Stockbit cuman mau kasih info ini yg di Global lagi error.
$GOTO $ANTM $KKGI $SMAR $GZCO",SMAR
"3 Nov 22, 07:28","Sawitnya..Sawitnya..
inflasi tinggi, komoditas tinggi.
$BWPT $SIMP $AALI $GZCO $SMAR",SMAR
"2 Nov 22, 18:43","$SMAR keren... sesuai dugaan Q3 kinclong

saham pertama yg sy analisa sendiri sebisa nya

meskipun dulu udah jual bukan karena gak bagus tapi karena ngeliat ada peluang lain yg better

go go go",SMAR
"2 Nov 22, 14:25","kalo ane mending masuk ke CPO dulu mumpung harganya mulai bergejolak takut ketinggalan kereta
$SMAR",SMAR
"2 Nov 22, 13:15",$SMAR ini saham udah naik 9% aja PBV nya masih <1. Belum terlalu mahal buat dikoleksi,SMAR
"2 Nov 22, 12:00","harusnya kmrn pas turun tambah muatan,sampai dilupakan $SMAR",SMAR
"2 Nov 22, 11:53","$SMAR hit target 10% di Rp5200 🎯

Karena di @stockbit akun buat trading, bukan buat invest, jd saya lepas setelah sampe target sesuai plan. 🚀

Jual otomatis pake fitur auto order. 👍 Tiba2 prediction hit, saham dah kejual.

Menurut saya SMAR bagus buat dihold lama mengingat LK M9M2022 yg bagus. Apalagi kalo avg < 5000. Suhu tangan dijaga biar selalu dingin. 😂🔥

tag",SMAR
"1 Nov 22, 13:38","@ismaillonewolf gila,kalo dipikir2 saya rakus juga yaa di $ADRO gegara telat masuk di $SMAR yang keburu terbang melayang,yaudah saya sikat lah nih barang wkwkwk",SMAR
"1 Nov 22, 12:06","KINERJA EMITEN 9M22

$SMAR
PENDAPATAN Rp57,036.0 miliar (9M22) vs. Rp40,380.1 miliar (9M21)
LABA BERSIH* Rp3,586.2 miliar (9M22) vs. Rp1,794.5 miliar (9M21)

$SPMA
PENDAPATAN Rp2,358.0 miliar (9M22) vs. Rp1,924.9 miliar (9M21)
LABA BERSIH* Rp246.4 miliar (9M22) vs. Rp188.2 miliar (9M21)


PENDAPATAN Rp5,107.7 miliar (9M22) vs. Rp3,688.9 miliar (9M21)
LABA BERSIH* Rp1,552.3 miliar (9M22) vs. Rp1,027.9 miliar (9M21)


PENDAPATAN Rp526.0 miliar (9M22) vs. Rp289.4 miliar (9M21)
LABA BERSIH* Rp224.6 miliar (9M22) vs. Rp106.2 miliar (9M21)


PENDAPATAN Rp351.9 miliar (9M22) vs. Rp297.5 miliar (9M21)
LABA BERSIH* Rp31.7 miliar (9M22) vs. Rp31.8 miliar (9M21)

*Laba bersih yang diatribusikan kepada pemilik entitas induk
Sumber: Emiten,",SMAR
"1 Nov 22, 09:18","yang pegang $SMAR pasti mesem2

$PTBA $BUMI $TLKM",SMAR
"1 Nov 22, 09:13",$SMAR,SMAR
"1 Nov 22, 08:22",$SMAR masa sih gak naek?,SMAR
"1 Nov 22, 08:12","$SMAR
$BNLI
$INPC
$SPMA
$PRDA",SMAR
"31 Oct 22, 20:56 · Edited on 1 Nov 22, 06:13","CARA MEMANFAATKAN MOMENTUM RILIS LAPKEU


Selamat malam manusia IHSG,

Ada beberapa cara yang bisa dilakukan untuk memanfaatkan momentum rilis LK yang begitu deras semingguan ini.

Metode ini dapat digunakan baik untuk daytrading maupun swing pendek.

Carannya cukup dengan screening melalui pertanyaan-pertanyaan ini:


1. Apakah LK dirilis setelah penutupan bursa (15.00 WIB)?

2. Apakah hasil LK bagus/sangat bagus (peningkatan Q2 ke Q3, peningkatan YoY, peningkatan revenue maupun laba)?

3. Apakah belum ada kenaikan harga di tanggal rilis LK?

4. Apakah belum ada tren kenaikan yang signifikan sebelum rilis LK?

5. Apakah ada historis dividen yang stabil?

Nah, apabila jawaban kelima pertanyaan di atas adalah ya, maka saya berani untuk haka emiten tersebut saat pembukaan market di hari berikutnya.

Contoh:

LK Q3 2022 dirilis di laman BEI hari ini (31/10) jam 17.13 WIB, dimana: EPS Q3 2022 naik lebih dari 100% dibanding EPS Q3 2021.

Di hari ini, emiten sawit grup Sinar Mas ini tidak bergerak kemana-mana, sideways saja. Dalam jangka waktu sebulan, tiga bulan, dan enam bulan terakhir, harga berada pada fase downtrend.

Apalagi SMAR konsisten membagi dividen sekitar 30% Dari laba setiap tahun.



Jadi, besok saya akan haka emiten ini.

Salam,

DYOR",SMAR
"31 Oct 22, 19:42","$SMAR

EPS 2022 vs 2021
Q1 Rp 317 vs Rp 87
Q2 Rp 353 vs Rp 262
Q3 Rp 579 vs Rp 276

DPS 2021 Rp 295

go figure yourself.

🚀 🚀 🚀",SMAR
"31 Oct 22, 17:40",Penyampaian Laporan Keuangan Interim Yang Tidak Diaudit [SMAR],SMAR
"28 Oct 22, 20:40",Jatuh Tempo Obligasi / Sukuk Korporasi [SMAR],SMAR
"28 Oct 22, 14:05",$SMAR $SGRO $CEKA tapi sangat tidak liquid.,SMAR
"28 Oct 22, 10:50","$AALI $LSIP $SMAR boleh ada yg share ngga untuk emiten mana yang porsi export nya terbesar? Ngga terbatas ke 3 nama ini, yg lain juga oke.",SMAR
"18 Oct 22, 20:59","Lupakan sejenak $PTBA dan kisah PLTU yg katanya usang itu. Mari beralih ke sawit. Hehe.
Lagi belajar analisa sawit sawitan, karena suka dengan prospek B40, B45, dan B indikator lainnya..

$LSIP $SMAR $AALI $CSRA",SMAR
"16 Oct 22, 02:42","Cermati

$SMAR
$SMKL
$SPMA",SMAR
"13 Oct 22, 19:56","$AALI Ada Apa dengan Sawit? 🌴🌴🌴

maret 2023 panen-nya

$LSIP $SIMP $TBLA $SMAR",SMAR
"12 Oct 22, 22:33","@sfwb
Komisi Pengawas Persaingan Usaha (KPPU) akan menggelar Sidang Majelis Pemeriksaan Pendahuluan atas kasus kartel dalam penjualan minyak goreng kemasan. Perkara dengan nomor 15/KPPU-I/2022 tentang dugaan pelanggaran pasal 5 (penetapan harga) dan Pasal 19 huruf c (pembatasan peredaran/penjualan barang) Undang- Undang Nomor 5 Tahun 1999.
Sidang diselenggarkan pada Senin pagi 17 Oktober 2022 di Kantor Pusat KPPU Jakarta. Terdapat 27 Terlapor dalam perkara tersebut

Berikut daftar 27 terlapor yang akan menjalani sidang:
1. PT Asianagro Agungjaya sebagai Terlapor I
2. PT Batara Elok Semesta Terpadu sebagai Terlapor II
3. PT Berlian Ekasakti Tangguh sebagai Terlapor III
4. PT Bina Karya Prima sebagai Terlapor IV
5. PT Incasi Raya sebagai Terlapor V
6. PT Selago Makmur Plantation sebagai Terlapor VI
7. PT Agro Makmur Raya sebagai Terlapor VII
8. PT Indokarya Internusa sebagai Terlapor VIII
9. PT Intibenua Perkasatama sebagai Terlapor IX
10. PT Megasurya Mas sebagai Terlapor X
11. PT Mikie Oleo Nabati Industri sebagai Terlapor XI
12. PT Musim Mas sebagai Terlapor XII
13. PT Sukajadi Sawit Mekar sebagai Terlapor XIII
14. PT Pacific Medan Industri sebagai Terlapor XIV
15. PT Permata Hijau Palm Oleo sebagai Terlapor XV
16. PT Permata Hijau Sawit sebagai Terlapor XVI
17. PT Primus Sanus Cooking Oil Industrial sebagai Terlapor XVII
18. PT Salim Ivomas Pratama, Tbk sebagai Terlapor XVIII
19. PT Sinar Mas Agro Resources and Technology Tbk (PT Smart Tbk) sebagai Terlapor XIX
20. PT Budi Nabati Perkasa sebagai Terlapor XX
21. PT Tunas Baru Lampung, Tbk sebagai Terlapor XXI
22. PT Multi Nabati Sulawesi sebagai Terlapor XXII
23. PT Multimas Nabati Asahan sebagai Terlapor XXIII
24. PT Sinar Alam Permai sebagai Terlapor XXIV
25. PT Wilmar Cahaya Indonesia, Tbk sebagai Terlapor XXV
26. PT Wilmar Nabati Indonesia sebagai Terlapor XXVI
27. PT Karyaindah Alam Sejahtera sebagai Terlapor XXVII
Tag: Perusahaan2 terkait kasus hukum tsb :, , , dan",SMAR
"11 Oct 22, 17:30",Perubahan Alamat/Nomor Telepon/Fax/E-Mail/Website/NPWP/NPKP [SMAR],SMAR
"11 Oct 22, 10:51","Belajar Analisa Paling Simpel, Studi Kasus $LSIP

Jika membeli $LSIP diharga sekarang, artinya :

- Kita beli dimarket cap = 7,44T
- Hutang berbunga = 0
- Kas Setara Kas = 3,6T (48% dari market cap)
- Penjualan = 2T (26% dari market cap)
- Laba bersih = 540B (7% dari market cap)

Ditambah dengan fakta bahwa :
- Harga saham sekarang = harga tahun 2015
- Padahal tahun 2015 aset cuma 8,8T (bandingkan dengan sekarang aset yg sudah 12,5T)
- Padahal laba bersih tahun 2015 FY cuma 620B (bandingkan dengan laba 1H22 yg sudah 540B)
- Harga CPO tahun 2016 kisaran 2500 - 2700 (bandingkan dengan harga CPO sekarang dikisaran 3400 - 3700)
- Harga rata-rata penjualan CPO tahun 2015 cuma kisaran 8jt/ton (bandingkan dengan tahun ini dikisaran 17jt/ton)

Takut apa buddy??
Harga CPO dunia turun terus ya? Emangnya pengganti minyak goreng kelapa sawit udah ada yg sebanding? Hehe.",SMAR
"7 Oct 22, 17:10",Laporan Bulanan Registrasi Pemegang Efek [SMAR],SMAR
"7 Oct 22, 08:11","PT Sinar Mas Agro Resources and Technology Tbk (SMAR) Siapkan Rp477 Miliar Melunasi Utang Pokok Obligasi
PT Sinar Mas Agro Resources and Technology Tbk (SMAR) menyatakan telah menyiapkan dana Rp477 miliar untuk melunasi utang pokok obligasi.Wakil Direktur Utama SMAR, Jimmy Pramono, mengatakan obligasi berkelanjutan III SMART Tahap II Tahun 2021 Seri A yang akan dibayar oleh perusahaan ini akan jatuh te...",SMAR
"7 Oct 22, 07:11","Sinar Mas Agro (SMAR) Siapkan Rp477 Miliar Untuk Lunasi Obligasi Jatuh Tempo
EmitenNews.com—PT Sinar Mas Agro Resources and Technology Tbk (SMAR) menyatakan telah menyiapkan dana Rp477 miliar untuk melunasi utang pokok obligasi.

Wakil Direktur Utama SMAR, Jimmy Pramono, mengatakan obligasi berkelanjutan III SMART Tahap II Tahun 2021 Seri A yang akan dibayar oleh perusahaa...",SMAR
"7 Oct 22, 00:08 · Edited on 7 Oct 22, 00:12",@kalel $SSMS dan $SMAR yang dominan ekspor..kalau $TAPG lebih banyak di lokal,SMAR
"6 Oct 22, 21:45","$TAPG perusahaan sawit terbaik di indonesia? mari kita bandingkan dengan perusahaan sawit terbesar di indonesia yaitu $SMAR lapkeu sampai dengan Q2 revenue SMAR = 36 T dan net profit= 1,9 T sedangkan TAPG revenue= 4,6 T dan net profit= 1,7 T dari segi revenue perbedaannya hampir 8x lipat tapi kenapa net profit TAPG hampir sama dengan SMAR? jawabannya adalah margin keuntungan TAPG lebih besar daripada SMAR perbedaannya NPM SMAR 5,3% sedangkan TAPG 38% di saat harga cpo yang jatuh saat ini perusahaan dengan NPM tertinggilah pemenangnya karena kemampuannya menghasilkan laba akan jauh lebih baik di banding dengan perusahaan dengan NPM kecil...mari kita buktikan saat keluar laporan Q3 dan Q4 apakah laba TAPG akan mengalahkan laba SMAR...beberapa emiten sawit dengan NPM tinggi antara lain NPM 34% NPM 30% dan NPM 20%",SMAR
"6 Oct 22, 16:50",Laporan Informasi atau Fakta Material Kesiapan Dana untuk Pelunasan Pokok Obligasi Berkelanjutan III SMART Tahap II Tahun 2021 Seri A [SMAR],SMAR
"6 Oct 22, 15:06",$SMAR error kali ya sepi amat,SMAR
"4 Oct 22, 14:31","$SMAR fundamental bagus sih mnurut saya
Tpi kenapa diem” aja yaa
Apa harus nunggu sentimen good news",SMAR
"3 Oct 22, 22:15","LEAD

TA cukup bagus, tertahan MA10
entry 88 - 93
SL 83

disc.on

$LEAD $SMAR $CTRA $MLPT",SMAR
"3 Oct 22, 09:36",$SMAR ngapa sepi peminat yak?,SMAR
"30 Sep 22, 21:36",$ANJT $SMAR $AALI $INTP gmna pak?,SMAR
"28 Sep 22, 21:25","Simak Strategi Emiten Grup Sinarmas (SMAR) Hadapi Koreksi Harga CPO
Emiten perkebunan Grup Sinarmas, PT Sinar Mas Agro Resources & Technology Tbk. (SMAR) terus memantau tren perkembangan harga CPO dan tetap fokus dalam penjualan produk dengan nilai tambah untuk menjaga kinerjanya.Pinta S. Chandra, Investor Relations SMAR memaparkan, kinerja perusahaan bergantung pa...",SMAR
