,comments,date
432,"Perekembangan ekspansi terbaru dari $ULTJ dan $CAMP
Hasil ekspansi peternakan sapi buat sate padang.
sumber: @gupitacandra7

$MAPB $PZZA dan d $BEST o fried chicken ketar ketir","11 Oct 22, 19:45 · Edited on 11 Oct 22, 19:52"
433,"@maxlong bca belum ada om, $ULTJ baru udah ada, pak Sabana lagi belajar ngomong sama sapi ketika itu","11 Oct 22, 19:30"
434,"Inflasi itu adalah sebuah keniscayaan...

Tahun :
13 Juli 1967

$ULTJ $PTBA $LSIP $ASII $BOSS","11 Oct 22, 19:06"
435,"Ada banyak cerita tentang orang sukses yang pindah ""lapangan"" namun hasilnya gagal.

Namun, ada banyak cerita tentang bisnis sukses yang tetap sukses dan bertahan meski ""lapangan""nya sudah beberapa kali ""direnovasi"". Salah satu hal penting yang bisa dipetik dari sini adalah melihat faktor manajemen dan bisnisnya bersamaan. Sesungguhnya, keduanya saling melengkapi dan seharusnya saling mendukung. Namun, jika kondisi ideal itu tidak terjadi, mana yang harus dipilih investor? Saya coba mengupas plus minusnya.

Fokus, Fokus dan Fokus adalah serial yang berfokus pada metode dan cara melihat fundamental secara kualitatif (pada kualitas dan strategi). Nikmati postingan lainnya di



Topik mengenai saham, investasi dan bisnis lainnya bisa cek dan follow Instagram dan Tiktok .","11 Oct 22, 17:21"
436,"$ULTJ

Tahun 2021 : ""Mengapa biaya advertising menurun Pak? apakah advertising dinilai kurang efektif untuk meningkatkan sales? ""

Tahun depannya :","11 Oct 22, 15:25"
437,"Just Share guys ‼️
Potensi & Harga Undervalue → https://bit.ly/3Cz8qIf
Dividen Besar & Rutin

Analsia Harga DCF

$BGTG $CPIN $SIDO $ULTJ $TLKM","11 Oct 22, 15:01"
438,"""Tips investasi saham property""

Apa saja yang mesti di perhatikan untuk analisa emiten property? thread ini cocok untuk teman2 yang ingin lebih mengerti karakteristik analisa sektor property

Random tags
$APLN $BMTR $BTPS $ULTJ $TOWR","11 Oct 22, 13:52"
439,"untuk $ULTJ, berdasarkan pubex terakhir, Pak Sabana mengatakan akan patuh pada ketentuan di bursa, utk melepas saham treasuri ke pasar setelah 2 th...","11 Oct 22, 13:37"
440,$ULTJ tiap hari ane minum teh kotak 3. Jadi wajib naik 30% nih saham.,"11 Oct 22, 13:23"
441,"MEMBEDAH POJK 30 TAHUN 2017 PASAL 14 – 27 DAN SKENARIO CORPORATE ACTION PENGALIHAN KEMBALI SAHAM TREASURI

(BAGIAN 1)
Kewajiban Pengalihan Kembali Saham Treasuri dan Holding Period Saham Treasuri
Pasal 14: “Perusahaan Terbuka wajib mengalihkan saham hasil pembelian kembali.”

Dalam hal ini, pembelian kembali saham yang masuk menjadi saham treasuri WAJIB dialihkan kembali. Kepada siapa? Nanti akan dibahas dalam pasal-pasal berikut. Berapa lama paling lambat dialihkan? Nah ini dibahas pada pasal-pasal berikut.
Pasal 15: “Dalam hal masih terdapat saham hasil pembelian kembali yang dikuasai oleh Perusahaan Terbuka selama jangka waktu 3 (tiga) tahun sejak selesainya pembelian kembali saham, Perusahaan Terbuka wajib mulai mengalihkan saham hasil pembelian kembali dalam jangka waktu paling lama 2 (dua) tahun.”

Ini artinya, misalnya perusahaan selesai melakukan pembelian kembali tanggal 10 Oktober 2022, per tanggal 10 Oktober 2025, perusahaan WAJIB MULAI mengalihkan saham treasuri kembali dalam jangka waktu paling lama 2 tahun. Artinya paling tidak holding period Saham Treasuri yang diperkenankan POJK adalah 5 tahun (3 tahun expired + 2 tahun masa pengalihan kembali).

Pasal 16: “Dalam hal kewajiban pengalihan saham sebagaimana dimaksud dalam Pasal 15 tidak dapat dilaksanakan atau belum dapat diselesaikan oleh Perusahaan Terbuka, dalam jangka waktu paling lama 1 (satu) tahun setelah berakhirnya jangka waktu sebagaimana dimaksud dalam Pasal 15, Perusahaan Terbuka wajib telah selesai mengalihkan saham dimaksud.”

Dalam pasal 16 ini, jika dalam masa 5 tahun (3+2) tadi perusahaan belum dapat menyelesaikan pengalihan kembali saham treasuri, maka diberikan injury time 1 tahun. Sehingga artinya holding period saham treasuri adalah paling lama 6 tahun (3+2+1).

Nah, disini dapat disimpulkan bahwa saham treasuri tidak bisa dipegang perusahaan selamanya hingga akhir zaman, harus dialihkan kembali dan masa waktu selama-lamanya 6 tahun (3+2+1). Bagaimana skenario terkait pengalihan saham treasuri? Nah ini bagian terseru dan akan dibahas pada Pasal-Pasal berikut.

(BAGIAN 2)
Skenario Pengalihan Kembali Saham Treasuri
Pasal 17: “Saham hasil pembelian kembali dapat dialihkan dengan cara:
a. dijual baik di Bursa Efek maupun di luar Bursa Efek;
b. ditarik kembali dengan cara pengurangan modal;
c. pelaksanaan program kepemilikan saham oleh karyawan dan/atau direksi dan dewan komisaris;
d. pelaksanaan konversi Efek bersifat ekuitas; dan/atau
e. cara lain dengan persetujuan Otoritas Jasa Keuangan.”
Pengalihan saham treasuri dapat dilakukan dengan 5 skenario sesuai dengan pasal 17 ini. Huruf a cukup jelas, saham treasuri dapat dijual alias DIGUYUR segar langsung kepada apestor ritel lugu dan unyu di bursa efek. Meskipun demikian, tidak selamanya diguyur segar, karena biasanya saham treasuri jika manajemen mengelola perusahaan secara cerdas dan prudent, kemungkinan dijual ke STRATEGIC INVESTOR atau pihak lain yang berkepentingan.

Kita berikan contoh pengandaian skenario STRATEGIC INVESTOR terhadap saham treasuri , bisa saja saham treasuri yang sudah dibeli kembali oleh perusahaan sekitar 1,8 T pada Agustus 2020 ini dijual ke strategic Investor misalnya untuk meningkatkan kepentingan Unilever di produk Buavita yang masih diproduksi oleh Ultrajaya. Atau bisa juga dijual ke ITO EN Jepang yang mana dapat meningkatkan pengaruh ITO EN dalam produksi dan pemasaran produk Teh kenamaan Jepang tersebut di Indonesia. Uang yang didapatkan dari penjualan saham tersebut bisa dijadikan kembali modal perusahaan untuk berinvestasi sesuai keinginan STRATEGIC INVESTOR tanpa perlu menerbitkan saham baru yang mendilusikan saham milik EXISTING INVESTOR.
Kemudian terkait huruf b = ditarik kembali dengan cara pengurangan modal alias saham treasuri tersebut DIHAPUS. Apakah merugikan APESTOR? Tentu tidak, karena porsi kepemilikan investor menjadi UNDILUTED atau lebih besar, sehingga EPS dan DPS perusahaan AKAN menjadi lebih besar jika skenario ini yang terjadi.

Untuk poin huruf c = skema MESOP dan ESOP, apakah merugikan apestor? Tentu juga tidak, MSOP biasanya dilakukan untuk menambah kepemilikan direksi-direksi agar suatu saat bisa mendapatkan porsi earnings yang lebih besar, skema ESOP pun tidak serta-merta langsung dijual oleh karyawan karena selain sudah membeli, return dari earnings dividen jangka panjang tentu lebih menarik dan lebih semangat dalam kerja (dalam teorinya).

Poin huruf d biasanya dilakukan dengan skema Dividen Saham. Apa bedanya dengan dividen saham biasa? Dividen saham dari saham treasuri TIDAK MENDILUSI nilai saham APESTOR karena TIDAK DILAKUKAN PENERBITAN SAHAM BARU. Dividen dari Saham treasuri adalah dividen saham paling mantap bukan seperti dividen dari penerbitan saham baru yang menunjukkan perusahaan itu miskin dan saldo kasnya abal-abal.

Pasal 18: “Pengalihan saham yang dilakukan dengan cara sebagaimana dimaksud dalam Pasal 17 huruf a wajib memenuhi ketentuan: a. hanya dapat dilaksanakan setelah 30 (tiga puluh) hari sejak pembelian kembali saham Perusahaan Terbuka dilaksanakan seluruhnya; b. dapat dilaksanakan tanpa terlebih dahulu mendapatkan persetujuan RUPS; c. tidak dapat dilaksanakan dalam kurun waktu bersamaan dengan masa pembelian kembali saham Perusahaan Terbuka; dan d. harga pengalihan saham tidak boleh lebih rendah dari harga rata-rata pembelian kembali saham Perusahaan Terbuka, serta: 1. atas saham Perusahaan Terbuka yang tercatat dan diperdagangkan di Bursa Efek, tidak boleh lebih rendah dari harga penutupan perdagangan harian di Bursa Efek 1 (satu) hari sebelum tanggal penjualan saham atau harga rata-rata dari harga penutupan - 10 - perdagangan harian di Bursa Efek selama 90 (sembilan puluh) hari terakhir sebelum tanggal penjualan saham oleh Perusahaan Terbuka, mana yang lebih tinggi; 2. atas saham Perusahaan Terbuka yang tidak tercatat di Bursa Efek, tidak boleh lebih rendah dari harga pasar wajar yang ditetapkan oleh Penilai; atau 3. atas saham Perusahaan Terbuka yang tercatat di Bursa Efek, namun selama 90 (sembilan puluh) hari atau lebih sebelum tanggal penjualan saham oleh Perusahaan Terbuka tidak diperdagangkan di Bursa Efek atau dihentikan sementara perdagangannya oleh Bursa Efek, tidak boleh lebih rendah dari harga pasar wajar yang ditetapkan oleh Penilai atau harga rata-rata dari harga penutupan perdagangan harian di Bursa Efek dalam jangka waktu 12 (dua belas) bulan terakhir yang dihitung mundur dari hari perdagangan terakhir atau hari dihentikan sementara perdagangannya, mana yang lebih tinggi.”

Cukup Jelas

Pasal 19 Dalam hal Perusahaan Terbuka melakukan aksi korporasi yang mengakibatkan adanya perubahan nilai nominal saham hasil pembelian kembali, penghitungan harga pembelian kembali saham disesuaikan dengan mengikuti perbandingan antara nilai nominal saham pada saat pembelian kembali dengan nilai nominal saham hasil aksi korporasi dimaksud.

Cukup Jelas

Pasal 20 Dalam hal pengalihan saham sebagaimana dimaksud dalam Pasal 16 dilakukan dengan cara sebagaimana dimaksud dalam Pasal 17 huruf a, harga penjualan saham wajib mengikuti ketentuan: a. atas saham Perusahaan Terbuka yang tercatat dan diperdagangkan di Bursa Efek, tidak boleh lebih rendah dari harga penutupan perdagangan harian di Bursa Efek 1 (satu) hari sebelum tanggal penjualan saham atau - 11 - harga rata-rata dari harga penutupan perdagangan harian di Bursa Efek selama 90 (sembilan puluh) hari terakhir sebelum tanggal penjualan saham oleh Perusahaan Terbuka, mana yang lebih tinggi; b. atas saham Perusahaan Terbuka yang tidak tercatat di Bursa Efek, tidak boleh lebih rendah dari harga pasar wajar yang ditetapkan oleh Penilai; atau c. atas saham Perusahaan Terbuka yang tercatat di Bursa Efek, namun selama 90 (sembilan puluh) hari atau lebih sebelum tanggal penjualan saham oleh Perusahaan Terbuka tidak diperdagangkan di Bursa Efek atau dihentikan sementara perdagangannya oleh Bursa Efek, tidak boleh lebih rendah dari harga pasar wajar yang ditetapkan oleh Penilai atau harga rata-rata dari harga penutupan perdagangan harian di Bursa Efek dalam jangka waktu 12 (dua belas) bulan terakhir yang dihitung mundur dari hari perdagangan terakhir atau hari dihentikan sementara perdagangannya, mana yang lebih tinggi.

Cukup Jelas

Pasal 21 Dalam hal pengalihan saham sebagaimana dimaksud dalam Pasal 15 atau Pasal 16 dilakukan dengan cara sebagaimana dimaksud dalam Pasal 17 huruf a, Perusahaan Terbuka dapat memperpanjang jangka waktu pemenuhan kewajiban sebagaimana dimaksud dalam Pasal 15 atau Pasal 16, jika terjadi kondisi: a. indeks harga saham gabungan di Bursa Efek turun melebihi 10% (sepuluh persen) dari indeks harga saham gabungan 1 (satu) hari bursa sebelumnya, selama 3 (tiga) hari bursa berturut-turut; b. Bursa Efek dimana saham Perusahaan Terbuka dicatat dan diperdagangkan ditutup; c. perdagangan saham Perusahaan Terbuka tersebut di Bursa Efek dihentikan; dan/atau - 12 - d. bencana alam, perang, huru-hara, kebakaran, dan pemogokan yang berpengaruh secara signifikan terhadap kelangsungan usaha Perusahaan Terbuka.
Pasal 22 Dalam hal kondisi sebagaimana dimaksud dalam Pasal 21 telah berakhir, Perusahaan Terbuka wajib segera melanjutkan pengalihan saham sebagaimana dimaksud dalam Pasal 15 atau Pasal 16.

Cukup Jelas

Pasal 23 Perusahaan Terbuka wajib mengumumkan keterbukaan informasi kepada masyarakat dan menyampaikan bukti pengumuman dan dokumen pendukungnya kepada Otoritas Jasa Keuangan paling lambat 14 (empat belas) hari sebelum dilaksanakannya penjualan saham hasil pembelian kembali sebagaimana dimaksud dalam Pasal 17 huruf a.

Cukup Jelas

Pasal 24 Pengumuman sebagaimana dimaksud dalam Pasal 23 untuk penjualan saham hasil pembelian kembali yang dilakukan di luar Bursa Efek, paling sedikit memuat: a. identitas pihak yang akan menerima saham; b. waktu pelaksanaan penjualan saham; c. kegiatan usaha pihak yang akan menerima saham, apabila pihak dimaksud merupakan badan usaha; dan d. sifat hubungan Afiliasi dari pihak yang melakukan transaksi dengan Perusahaan Terbuka (jika ada).

Cukup Jelas

Pasal 25 Pengumuman sebagaimana dimaksud dalam Pasal 23 untuk penjualan saham hasil pembelian kembali yang dilakukan di Bursa Efek, paling sedikit memuat: a. nama Anggota Bursa Efek yang ditunjuk untuk melakukan penjualan saham; b. waktu pelaksanaan penjualan saham; dan c. jumlah seluruh saham yang akan dijual.

Cukup Jelas

Pasal 26 Dalam hal saham hasil pembelian kembali dijual di Bursa Efek, penjualan saham hasil pembelian kembali wajib memenuhi ketentuan: a. transaksi jual wajib dilaksanakan melalui 1 (satu) Anggota Bursa Efek; b. transaksi jual hanya dapat dilakukan setelah 30 (tiga puluh) menit sejak pembukaan sampai dengan 30 (tiga puluh) menit sebelum penutupan perdagangan; dan c. jumlah penjualan kembali saham pada setiap hari adalah paling banyak sebesar 20% (dua puluh persen) dari jumlah seluruh saham yang telah dibeli kembali oleh Perusahaan Terbuka.

Pasal 27 Dalam hal saham yang dibeli kembali telah dijual pada harga yang lebih rendah dari harga pembelian kembali, kerugian tersebut wajib diungkapkan secara jelas dalam laporan keuangan Perusahaan Terbuka.

Cukup Jelas

Tag saham yang ada kemungkinan ada saham treasuri:

SLIDE 2 sebagai partisipasi fitur 🏃🏻‍♀️🏃🏻‍♀️","11 Oct 22, 11:57 · Edited on 11 Oct 22, 15:03"
442,Karena market share susu Frisian Flag $CSAP sudah menggerus total $ULTJ dan jadi nomor 2 Frisian Flag setelah $CMRY,"11 Oct 22, 10:08"
443,@bongsor kita panggilkan $BOSS @kayamendadak dan kaka $ULTJ @bamzat di sini... biar semakin ramai 😂,"10 Oct 22, 16:11"
444,"Dear Salim grup akuisisi $ULTJ dong, biar terbang","10 Oct 22, 13:58"
445,$IPCM $ULTJ $MAPA,"10 Oct 22, 13:50"
446,ngoahaha siap dicekik sampe delisting gan terutama saham apestor $TEBE $KMDS $AMFG $ULTJ $IHSG,"10 Oct 22, 12:21"
447,"@delionponce sik asikkkkk.....$BUMI yang membumi yah, kak.. murah kak harganya, cuma 180 perak. masih mahalnya susu $ULTJ di $AMRT 6000an.","10 Oct 22, 09:57"
448,"Mr. Market itu cerdas , ketika resesi resesi resesi, apakah kamu pikir mr market itu menunggu data release kalau sudah resesi lalu baru merespon ? 😅😅

Mr. Market itu isinya hope, prospek, kecemasan, kinerja, dll jadi mr market itu melihat 1 tahun bahkan 2 tahun kedepan.

Saya yang pegang $IPCM aja udah bilang 2023 2024 akan suram karena bensin solar mahal, rupiah sudah 15rb an, arus perdagangan turun. Makanya per hari ini ipcm saham ga gerak karena “kecemasan dan prospek” itu tadi terlihat di pergerakan saham.

Bahkan saya pun cicilnya dikit dikit banget , ga kayak dulu sekali masuk 5 Triliun sekian ( 😂😂 )

Itu tadi gambaran Mr. Market.

Tag orang : ( guru saya ) 😂😂
Tag saham :","10 Oct 22, 06:15"
449,"@Elite harus minum susu $ULTJ dulu agar teory @Bamzat mology mudah dicerna oleh otak, meskipun sulit dicerna oleh hati Investornya karena terlalu OVER VALUE 😂😂","9 Oct 22, 13:58"
450,"Utang

Ada yang mengirimkan saya tentang anak usaha $BOSS yang katanya pailit. Dia tanya saya apakah BOSS bisa pailit juga? Untuk menjawab pertanyaan ini maka kita harus tahu dulu berapa kontribusi anak usaha yang pailit tersebut. Kalau kontribusinya <20% aset dan Revenue maka itu artinya tidak terlalu signifikan dan mungkin BOSS bisa tetap operasional seperti biasa. Tapi kalau ternyata kontribusinya gede maka BOSS bisa ikutan terancam. Silahkan kawan-kawan investor BOSS melihat sendiri di laporan keuangan BOSS untuk tahu seberapa besar kontribusi anak usaha yang pailit tersebut.

Kalau belum tahu bagaimana cara melakukan analisis laporan keuangan maka bisa baca bukunya Pak Sofyan mengenai cara analisis laporan keuangan .

Silahkan nilai dan simpulkan sendiri.

Nah terkait utang ini, semua perusahaan yang gagal bayar utang maka beresiko untuk pailit. Tapi apakah bisa lolos pailit meskipun utang besar? Jawabannya yes. Bisa lihat contoh . Ini perusahaan mengalami gagal bayar repo saham di 2008. Tapi hingga 2022, BNBR masih survive.

Di 2016 BUMI juga di PKPU oleh kreditor karena gagal bayar utang. Tapi berhasil restrukturisasi dan di 2022 berpotensi utang 24 Triliun beres karena Salim mau masuk kalau OJK mengizinkan. Kalau tidak dapat izin ya, harus restrukturisasi lagi.


Jadi buat semua perusahaan yang banyak utang, silahkan belajar sama keluarga Bakrie mengenai bagaimana caranya lolos dari pailit meskipun utang gede. Kalau seandainya Bakrie bikin buku The Art of Debt, maka itu wajib dibaca. Karena beliau memang sudah berhasil lolos dari berbagai PKPU.

2008 ke 2022. Butuh waktu 14 tahun untuk membereskan utang. Kalau punya anak di 2008, sekarang sudah bisa masuk SMA. Sanggup menunggu selama itu?

Itulah mengapa kalau mau hidup damai maka beli saja perusahaan yang utangnya mini atau zero debt agar tidak harus terlibat dalam drama pailit dan PKPU. Kalau memang demen drama PKPU, beli saham yang banyak utang.


Disclaimer:","9 Oct 22, 09:24"
451,"Great read taken from Nomad Letters to Investors p.10

""The dysfunctionality of the short-term investor was neatly described to us recently by a fellow long term value investor. Imagine, he said, that you knew with 100% certainty of outcome, that on January 1st next year a company would come by some good fortune, perhaps a government contract or license award, which would result in the price of the share quickly rising tenfold. You and I would buy the shares today and wait. However, to the short-term investor the utility of this piece of information would be nought until after this year is ended. This is because he feels he is required to perform this quarter, next and by year end through fear that sub-par performance might cost him his job. A share which may be flat for the balance of the year is therefore of no use to him. This tale illustrates the dominant dynamic in the markets today: investment time frames are very compressed, and few investors it seems bother to assess the real value of a business but instead respond to the latest data point to determine share price direction. This is momentum investing and is the mechanism by which expensive shares become very expensive, just as cheap shares may become very cheap. In the above example both sets of investors may even have privately agreed that the share in question was an outstanding investment, but only one would have bought. You can bank on us being the buyer.""



Source:","8 Oct 22, 22:58"
452,"$ULTJ semakin ancur, rasanya itu2 aja. Ndak ada inovasi, fortunerasi, avanzasi

Ancur ancur","8 Oct 22, 22:26"
453,"Makan bubur ketan di temani lelaki yang bernama $AALI 🤭
Tak lupa campur susu $ULTJ
Jangan lupa otw nya pake $GOTO biar nongki makin keceh dari cuan $COAL 🤭🤣
Nanti nabung lagi di $BBCA","8 Oct 22, 17:15"
454,$IPCM $MAPA $ULTJ $SMSM $SIDO,"8 Oct 22, 16:39"
455,"@bamzat saya pilih tetap menjadi bamzat apa adanya...

Karena ""bamzat"" itu hanya orang-orang pesimis kronis yang berpikir konotasi-nya itu BAN**AT

Sementara bagi saya yang berjiwa OPORTUNIS, mendengar kata ""bamzat"" itu konotasi-nya
BAnyak Makanan leZAT ... 😂

Keep posting, keep sharing bro...

Semuanya pasti gue lahap (baca, konsumsi, cari opportunity nya dibalik setiap ulasan...) ✌

random tag","8 Oct 22, 15:51"
456,"@dediawan iya, turun yah
pilek2 makan es $CAMP

$ULTJ $AMRT $GOTO","8 Oct 22, 12:11"
457,$ULTJ gak ada yg mau goreng kah ni saham,"7 Oct 22, 15:26"
458,"$MYOR Harga merangkak naik menjelang LKQ3
Apakah ada tanda-tanda LKQ3 bagus?

Random tag : $IHSG $SIDO $UNVR $ULTJ","7 Oct 22, 14:44"
459,"Selamat pagi warga Stockbit, bagi yg ingin membaca langsung surat tahunan Berkshire tahun 1997 dan full transcript wawancara Buffett dengan CNBC, silahkan:


1997: https://cutt.ly/oBigWKB

Full transcript wawancara CNBC: https://cutt.ly/5BigW1I

$EKAD $SIDO $SMSM $ULTJ","7 Oct 22, 08:21"
460,$ULTJ,"6 Oct 22, 16:30"
461,"$ULTJ udah cutloss di 1460. 4 tahun gua pegang nggk ada hasil. BEP lah dapat dividen, nggk rugi2 amat.","6 Oct 22, 14:08"
462,$ULTJ nunggu LK Q3 semoga to the moon.,"6 Oct 22, 09:37"
463,"POLL
$ULTJ = legendary shitty stock","6 Oct 22, 08:10"
464,$ULTJ buy now! 😘,"5 Oct 22, 20:35"
465,$ULTJ Toloooong dikarungin YU F,"5 Oct 22, 13:47"
466,$ULTJ Banyak kompetitor jd menurun ya...?,"5 Oct 22, 08:11"
467,"apa kabar sector consumer good di kondisi global seperti ini???

komoditas naik, bahan baku naik, bbm naik, cogs naik, beban keuangan naik (jika punya banyak utang dalam dollar), daya beli masih rendah pasca pandemi, belum berani pass on menaikan harga jual ke konsumen, laba bersih turun

semoga saja sector consumer andalan para investor long term seperti $UNVR $ICBP $MYOR $ULTJ $SIDO baik baik saja


apakah rotasi sektor sebagian porto ke emiten coal adalah keputusan tepat?

disclaimer on","4 Oct 22, 21:45 · Edited on 4 Oct 22, 21:46"
468,"Investasi itu simpel.
Kita sendiri aja yg kadang-kadang ingin memetik hasil sebelum waktunya 😴

$SMDR $ULTJ $HMSP $LSIP $ASII","4 Oct 22, 20:53"
469,$ULTJ,"4 Oct 22, 20:51"
470,"Menghitung dividen tahun 2023 $CAMP
Proyeksi laba FY 2023: 140 M (proyeksi pesimis)
---
DPR 75% = Rp 18 /saham

Jika saldo laba dikuras 130 M lagi (spt tahun 2022 ini):
DPR 75% + (130/5,88) = Rp 40 / saham.

Apakah saldo laba dikuras lagi tahun depan?
Jawabannya: Bisa jadi.

Mengingat:
- tidak begitu agresif untuk expasi
- Cash masih sangat cukup
- Cash Flow sehat
- Capex kecil
- Pak Sabana lagi butuh dana untuk di suntik ke (hehehe)","4 Oct 22, 12:24"
471,"ga mungkin kayaknya mas.. dihukum market ini saham $BRPT, mendingan beralih ke saham seperti $PZZA $CAMP $ULTJ $CLEO","4 Oct 22, 11:30"
472,"Djarum Group dan RANC, Martin Hartono dan Bliblinya. IPO BLIBLI?

Sebuah Catatan Simpel sekaligus unpopular insight.

Disclaimer: Saat ini, penulis tidak memiliki posisi selot pun $RANC dan emiten lain yang tertulis pada tulisan berikut ini di portofolio. Bukan ajakan investasi dan nasihat perintah jual beli saham.

Hai teman teman pembaca Ed, apa kabar? Semoga baik-baik saja. Tetap sehat selalu dan jaya selalu. May The Cuan Be With Us. Ada sudah yang nyariin kok ga nulis? Lagi ada kesibukan lain sedikit xixi.

Waktu itu saya sudah mencoba memberikan kisi-kisi tentang cerita tulisan selanjutnya 😃. Ternyata ada yang berhasil menebak. Kali ini, mungkin cerita celotehan simpel saja.

Supra Boga Lestari merupakan salah satu emiten yang saya sukai di 2020 sekaligus mengawali kecintaan saya dengan Small Cap Stock di IDX.

Di 2020x struktur pemegang sahamnya salah satunya
pemah dimiliki, oleh entitas grup Udinda. Emiten yang terkait dengan grup Udinda disini adalah , saham emiten kupon bonds ncek-ncek.

Simpel thesis sava waktu itu. Saya sangat suka berbelanja di Ranch Market segmen upper premium dari Supra Boga Lestari. banyak produk-produk unik yang dijual di sana. Premium play, hehe Contohnya apa saja? Salah satunya adalah jajanan impor dan barang merk premium yang lumayan variatif. Bisa dibuat bisnis jastipan xixixi.

Bagi saya, ada keunggulan tersendiri jika dibandingkan dengan emiten competitor, sebut saia Lippo Group
Matahari dengan Food Hall untuk segment premiumnya dan Hypermartnya di MPPA, Hero yang tinggal kenangan di HERO.
Memang. peer to peer relative comparation valuationnya di Indonesia menurut saya hanya MPPA saja yang dicompare dengan RANC.

Kalau AMRT, belum bisa dicompare menurut saya AMRT
Kalau, ngomongin financial statement ya RANC ini mediocre Small cap yang bagus. sesederhana itu.

Setiap saya jalan-jalan dan menganalisis, menurut sava kalau dari selama in setiap berbelanja di RANC, apa yang
menjadi masalah menurut saya ada di turnover inventory barang yang agak premium, dikarenakan, RANC banyak masuk ke segmen premium menengah, ke atas yaitu Farmers dan Ranch Market. Tapi, quality mereka sangat baik menurut kacamata saya soal outlet mereka.

Di 2021, muncul suatu corporate action yang cukup wadaw wadidaw. Grup Djarum mengakuisisi RANC di harga
yang cukup premium.

Saat ini. di harga sekarang sudah terdiskon 50% dari harga TOnya.

Hubungan Blibli , Ranc, Djarum bagaimana?

Kalau kita sadari, Keluarga Hartono sudah memasuki dan mendiversifikasikan ke sektor baru bisnis FnBnya.
Ada 2 produk vang bar baru ini menenjol. Yuzu dan Milk Life.

Djarum sudah mulai masuk ke diversifikasi bisnis, ingin mencoba memasuki pasar teh kemasan dengan
YuZu, menyedot pasar sister company MYOR, The Pucuk, Ultrajaya dengan Teh Kotaknya dan Keluarga
Soegiharto Sosrodjojo dengan Teh Botolnya.


Bisnis susu? Kita tahu banyak, pemain baru mencoba mengambil Kue Pie dari . Even Wings aja sampai buat susu merek gajetot ew, selain itu di pasar kita mengenal Indofood dengan Indomilk, Greenfield group dengan Greenfieldnya, etc.

Memang, Djarum Quality ya bisa dicompare. Ada ahli gizi?
Untuk apa djarum mengambil ranch? Buat channel distri? ya Bisa aja sih.


Another hal menarik adalah Blibli. Kita tahu, yang membeli Ranc dan melakukan TO adalah Global Digital Niaga, antara lain Blibli. Blibli mengambil RANC untuk menambah aset berwujud?

Surprisingly, pas baru mau nulis ini ada fumfum news dari Bloomberg, IPO Blibli on making yang khonon katanya di Juli 2022 kemarin 😃, Where CS sama Morgan Stanley siap jadi UW.

Hal menarik dari RANC di annual report 2021nya adalah terbukanya struktur Pemegang Saham Blibli hingga Beneficial Ownernya 🤭😂.

Seperti yang diketahui, salah satu aset Hartono yang OP lainnya selain BBCA TOWR Protel adalah GI serta Blibli.

Muara Structure akhir UBO dari shareholder Blibli ya masih Bapak Bambang dan Robert Hartono, duo Hartono brothers.

Fyi, yang sudah terlihat saat ini struktur masa depan pembagian klan Djarum adalah sbb:

Victor Hartono memegang Djarum (Tobbacco)
Armand Hartono memegang BBCA
dan
Martin Hartono memegang… GDP.

GDP adalah VC milik Djarum, dimana dipimipin oleh Martin Hartono, IT Digital Princenya Djarum.

Hal yang menarik adalah undisclosed besarnya Funding round series di Blibli. Tidak jelas berapa. Apakah mungkin full dari Gdp?

One interesting takes ya menurut saya adalah berapa besar burn rate dari Djarum Group ini.

Djarum dengan quality investing, apakah RANC dan Blibli bisa kyk BBCA? Dunno. Apakah Faktor Owner memberikan apresiasi kepada RANC blibli kedepan? Let the time reveal.

Sorry for unstructure writing, lagi bosan saja kasih yg insightful. Cuma tulisan biasa.

One interesting info is, Martin Hartono’s Wife is Grace Katuari.","3 Oct 22, 21:02"
