,comments,date
261,"Teman2 yang sudah hold $AISA selamat ya, saya berharap teman2 punya mental hold lama karena sayang sekali kalau dilepas dalam 1-2 tahun. Kenapa incar 100-200% peningkatan kalau bisa naik sampai 1000% hehehe.

2002
$MYOR harganya 308
$JPFA harganya 91
$ASII harganya 173
$UNTR harganya 168

10 tahun kemudian
2012
MYOR harganya 20550 (6572%)
JPFA harganya 5100 (5504%)
ASII harganya 7750 (4379%)
UNTR harganya 20600 (12161%)

Disini kita diajarkan untuk sabar jika ingin super kaya seperti pak LKH. Menurut saya AISA akan bagger dalam 1-2 tahun ini dan setelah itu kita akan diuji apakah yakin dengan perusahaannya atau akan kita switch ke investasi lain.

Saya banyak ngobrol dengan senior2, dan banyak membaca buku maupun video suhu2 ternama dalam dunia pasar modal. Saya menyadari 1 hal yaitu PSIKOLOGIS adalah faktor paling penting untuk selamat dan menjadi kaya dalam pasar modal.

Kata pak LKH, orang yang belum tenang aka selalu menyesali dalam setiap action di dunia saham
1. Jika saham naik, nyesal beli ga banyak
2. Jika saham turun, nyesal beli terlalu cepat
3. Jika saham sideways, nyesal ga pilih saham lain yang gerak
Jika psikologis anda masih begitu, maka anda tidak akan tenang menginvestasikan dana anda di pasar modal.

Kunci dari kesuksesan adalah
1. harus NAMASTE alias tenang.
Jika saham naik, harus disyukuri. Jika saham turun, kesempatan untuk nambah posisi jika yakin dengan perusahaannya.
2. Jangan iri.
Rumput tetangga selalu lebih hijau. Sama halnya disini, jangan merasa minder atau iri jika lihat porto teman naik banyak dan punya kita sendiri disitu2 saja. Setiap saham akan punya waktunya manggung sendiri. Nanti pada waktunya anda akan bangga portonya dilihat2 temen dan mereka yang iri. Jadi santai aja
3. Fokus pada investasi sendiri
Jika anda sudah kerjakan PR dengan benar, maka tidak perlu ragu dengan pilihan anda. Malah harus anda jagain investasi sendiri. Misalnya invest di saham cyclical batu bara, maka perlu selalu cek harga batu bara dunia, dan jika LK terbaru keluar, segera cek laba dan persediaannya. Cek klien2nya apakah bertambah atau berkurang

Kesalahan dasar yang harus dihindari adalah beli waktu harganya hijau dan jual waktu harganya merah. Banyak org terpancing FOMO dan melakukannya. Tapi sebenarnya untuk mendapatkan keuntungan, anda harus beli waktu harganya murah (merah) dan jual waktu harganya naik (hijau). Kelihatan mudah tapi untuk bisa perlu banyak pengalaman pahit maupun manis.

Semoga tulisan ini bermanfaat


.
.
.

Semua yg saya share itu adalah hasil research pribadi. Tetap harus DYOR untuk mendapatkan conviction sendiri. Kalau ketinggalan kereta gpp, nanti saya akan terus mencari hidden gem versi saya dan akan share info2nya buat referensi teman2. Salam Cuan Bagger!!!","23 Oct 22, 08:07"
262,"$JPFA
LK Q3 kemungkinan bagus kah ?

https://cutt.ly/eNqi0uN","23 Oct 22, 07:42"
263,"@dandan13

Good question

Tapi jawaban saya pribadi ga bakal jauh2 berbeda dengan apa yang sudah saya tulis di thread saya di atas

Bahwasannya, sangat di anjurkan buat teman2 pemula buat jangan manja

Yes memang benar kamu ""mungkin"" akan untung dengan ikut2an jual beli saham lewat sinyal buy/sell misal, tapi keuntungannya bersifat jangka pendek

Nanti di saat kamu sudah berkecimpung di pasar modal bertahun2, kamu pun akan bertanya dalam dirimu kira2 gini:

""Saya sudah bertahun2 di pasar modal, tapi apa yang sudah saya pelajari?""

Saya pribadi berpandangan sih lebih baik modalnya tersebut jauh lebih baik di gunakan buat modal belajar (lets say beli buku atau beli kelas atau seminar yang jelas2 tujuannya adalah belajar investasi/trading). Dampaknya seharusnya jauh lebih berguna untuk teman2 secara jangka panjang, ya mau sampai kapan teman2 ingin bergantung pada sinyal buy/sell bukan?

Memang benar itu uang mreka, tapi tidak ada salahnya menganjurkan teman2 kita untuk focus belajar dari pada manja

You need your own experience after all

Random tags","21 Oct 22, 16:28 · Edited on 21 Oct 22, 16:30"
264,"Senggol 1 sektor

$CPIN $WMUU $JPFA $MAIN","21 Oct 22, 11:36"
265,"""Is beta ratio necessary for investor?""

Apakah beta ratio itu di perlukan/penting untuk investor selama melakukan analisa fundamental? apa keuntungan dari beta ratio?

Thread ini specific membahas hubungan antara analisa fundamental bagi seorang investor dengan beta ratio

$JPFA $CPIN $HEXA $ASII $ITMG","20 Oct 22, 18:22"
266,$JPFA tanda2 LAP KEU Q3 MONCER kah.?😀,"20 Oct 22, 18:06"
267,$JPFA lompat di akhir sesi 🦾,"20 Oct 22, 15:16"
268,"RESESI itu karpet merah yang mau jadi orang kaya baru, chuan 1000% dimulai dari harga resesi gausah takut hajar aja $PTBA $ASII $INDF $JPFA $INDY","19 Oct 22, 11:49"
269,"$IHSG ijo, JPFA merah
IHSG merah, $JPFA nyungsep
ayam tiren nih bos, senggol dong!","19 Oct 22, 11:07"
270,"Bandarmologi Saham MYOR, AKRA, JPFA, SMGR dan ICBP | 19 Oktober 2022
Technical & Bandarmology PrespectivesWednesday (19/10/2022)By Dr Cand. E S, MBA, CSA®., CIB®.Setelah Gagal Kemarin, Akankah IHSG Hari Ini Lari Secepat DJIA??‼️️‼️️IDX Composite 6,763 - 6,880SUMMARY: STRONG SELL‼️️‼️️‼️️11 TECHNICAL INDICATORS:RSI (14): SELL‼️️ST...","19 Oct 22, 07:56"
271,"$JPFA udah mau keluar LK Q3, tentunya kita tunggu laba saat ekspor kesingapura..","18 Oct 22, 19:37"
272,"kalo mau naik, naik ajha ya $JPFA","18 Oct 22, 09:39"
273,$JPFA kalo mau masuk harusnya cicil dari sekarang ini,"18 Oct 22, 09:04"
274,"REKOMENDASI SAHAM 18/10/2022

RANDOM TAG :
$BSDE $PNBS $BUKA $JPFA $ADRO


https://cutt.ly/9BHEl2r","17 Oct 22, 18:41"
275,"""Average down vs menggunakan RDN lebih dari 1""

Pernah berpikir berinvestasi menggunakan lebih dari 1 akun RDN agar tidak nyangkut? kira2 metode ini cocoknya kepada pelaku pasar modal seperti apa? sebagian dari teman2 pasti sempat pernah berpikir demikian dan thread ini akan mencoba menjabarkan perbedaan antara average down di 1 akun RDN vs di lebih dari 2 akun RDN beserta rekomendasi

Random tags","17 Oct 22, 13:58"
276,"Rekomendasi Saham EXCL, HMSP, JPFA dan SRTG oleh NH Korindo Sekuritas Indonesia | 17 Oktober 2022
NH Korindo Sekuritas Indonesia17 Oktober 2022Liza Camelia SuryanataPT XL Axiata Tbk (EXCL)Rekomendasi: Speculative buy Entry Level: Rp 2.380Average Up > Rp 2.450 Target: Rp 2.500 / Rp 2.560 - Rp 2.580 / Rp 2.600 - Rp 2.610Stoploss: Rp 2.350PT H.M Sampoerna Tbk (HMSP)Rekomendasi: BuyEntry Level: Rp...","17 Oct 22, 08:55"
277,$JPFA relatif stabil tidak terlalu jatuh,"14 Oct 22, 11:27"
278,@hireyco Kinerja $JPFA Q2 2022,"13 Oct 22, 20:40 · Edited on 13 Oct 22, 20:41"
279,$BBTN $INDF $TPMA $TRIN $JPFA aku tunggu sampai besok ya. awas aja kalau macam-macam,"13 Oct 22, 15:07"
280,$JPFA,"13 Oct 22, 11:43"
281,"$WMPP ayo ramaikan cutloss menjauh dari garis support biar makin longsor dan nyungsep dan tidak perlu bangkit lagi. 🤣🤣🤣🤣

tag
$IHSG $JPFA $CPIN","12 Oct 22, 11:11 · Edited on 12 Oct 22, 13:44"
282,"IHSG Naik, Ini Rekomendasi Saham BDMN, ISAT, JPFA, MDKA, INKP dari Bahana Sekuritas
Dibuka di zona merah, Indeks Harga Saham Gabungan (IHSG) langsung berbalik menguat pada pagi ini. Rabu (12/10) pukul 9.34 WIB, IHSG naik 0,55% atau 40 poin ke 6.978. Analis Bahana Sekuritas Dimas W. P. Pratama dalam risetnya memperkirakan hari ini Rabu (12/10) IHSG berpotensi rebound dengan range ...","12 Oct 22, 09:55"
283,"$JPFA downtrend biarpun ada beberapa kali ditemukan akumulasi pada saham ini (berarti sedang markdown).
Tapi secara teknikal belum layak beli, mungkin kita perlu tunggu pembentukkan demand zone dulu. Wait and see, semoga 1400 bisa jadi entry level.","12 Oct 22, 08:46"
284,"Pengumuman! Segini Harga Acuan Daging Ayam dan Telur
https://cutt.ly/RBvyUbc




$MAIN $JPFA $CPIN haka besok meroket perunggasan","11 Oct 22, 21:17"
285,"Pemerintah Pangkas Populasi Ayam, Simak Rekomendasi Emiten Unggas CPIN, JPFA, dan MAIN
https://bit.ly/147E996, JAKARTA — Kebijakan penyeimbangan pasokan ayam yang mulai diterapkan pemerintah dinilai berdampak positif bagi emiten-emiten unggas. Namun sektor ini masih harus mengantisipasi sentimen negatif jangka pendek dari harga rendah ayam potong dan hasil kinerja Kuartal III/2022.Kementerian P...","11 Oct 22, 18:10"
286,$JPFA,"11 Oct 22, 17:34"
287,$JPFA,"11 Oct 22, 14:22"
288,"$CPIN - terbentuk morning star menjadi indikasi awal minor bullish reversal didukung golden cross pada Stochastic RSI di oversold area. Jika mampu kembali ke atas pivot 5500 dengan volume yang terjaga akan menjadi validasi sinyal minor buliish reversal.

Entry : >=5400
Stop-loss : <5200
Target : 5725

Resistance : 6000
Pivot : 5500
Support : 5300



By PHINTRACO SEKURITAS | Research
- Disclaimer On -","11 Oct 22, 09:00"
289,"$JPFA balik ke harga awal tahun gih

Ya merapat lah plg ga

ayam2an $WMUU $ELSA $MAYA $WMPP","10 Oct 22, 22:31"
290,Laporan Bulanan Registrasi Pemegang Efek [JPFA],"10 Oct 22, 20:10"
291,"Malaysia Buka Keran Ekspor Ayam Mulai Besok, Saham CPIN dan JPFA Masih Menjanjikan?
https://bit.ly/147E996, JAKARTA — Malaysia akan mulai kembali melakukan ekspor ayam mulai besok Selasa, 11 Oktober 2022, setelah menerapkan kebijakan larangan ekspor sejak 1 Juni 2022 dan mengganggu pasokan ke Singapura.Berdasarkan pemberitaan The Strait Times, Badan Pangan Singapura (Singapore Food Agency/SF...","10 Oct 22, 18:56"
292,"$JPFA $ESSA Kalian kok ngelunjak gitu, siapa yang suruh? ha? siapa?","10 Oct 22, 17:56"
293,$JPFA 1300 yuk bisa,"10 Oct 22, 10:05"
294,$JPFA kok pernah sampai 3000an di 2019? ada yg tau historisnya?,"10 Oct 22, 08:11"
295,$CPIN $JPFA,"10 Oct 22, 00:21"
296,"Analisa saham

$SLIS $KAEF $INDF $JPFA $OKAS","9 Oct 22, 21:27"
297,"Info Singkat saham untuk 10 Oktober 2022 (bukan rekomendasi jual-beli) :

$BBNI : Rangenya yakni Rp 8.600,- (support) s/d Rp 8.925,- (resistance). Posisi bandar masi keluar senilai Rp 401,2 milliar selama seminggu terakhir, Untuk BBNI jika posisinya mau masuk untuk trading maka wait and see dulu ya sampai dia bisa kembali keatas area Rp 8.925 baru dilakukan pengukuran ulang.

$JPFA : Rangenya yakni Rp 1.380,- (support) s/d Rp 1.450,- (resistance). Posisi bandar masi keluar sebesar Rp 30,12 milyar selama seminggu terakhir. Untuk JPFA tunggu disekitaran area support, secara teknikal sewajarnya ada potensi perlawanan di area Rp 1.380-1.400 yang menimbulkan technical rebound.

: Rangenya pendek yakni rangenya Rp 394,- (support) s/d Rp 412,- (resistance). Posisi bandar masi didalam sebesar 22,59 milliar di harga rata-rata Rp 382 selama seminggu terakhir, untuk DOID memang ada potensi menguji Rp 408-412 namun hati-hati karena posisi bandar ada dibawah dan pergerakan harga komoditas coal masi sangat fluktuatif.

Ingin mendapatkan informasi lengkap saham , , AMRT ? yuk gabung ke grub seirine, link grub ada di profile seirine investama ya.

Harus diingat:
1. Jangan trading dengan brutal mentang-mentang melihat bandar ada didalam, gunakan money management yang baik.

2. ini hanyalah info singkat dan bukan rekomendasi jual-beli.

DISCLAIMER ON

""Semoga informasi ini berguna bagi teman-teman sekalian, support terus kami dengan ""LIKE"" dan ""FOLLOW"" akun stockbit.","9 Oct 22, 18:25"
298,"Sekarang ini USA sudah resesi, data real dua kuartal jeblok. Cuma gengsi aja USA, malu-maluin negara adidaya kok resesi, makanya sebar berita ke seluruh dunia RESESI 2023. Faktanya sih sekarang. Ya media bisa di beli sih. Kepala negara, menteri, komentator saham, ikut domino efek fear berita media barat aja.

Gimana nggak, semua media barat YouTube, Twitter, Facebook, Bloomberg sebar berita RESESI. Lagi akting aja semua ngikutin cara main.

Di Media Russia, sosial media China dan Russia warganya bilang baik-baik aja. Kecuali warga eropa (UK, Polandia, Ukraina) sekutu USA, ancur-ancuran ekonomi karena perang energy.

India 2023 malah ada Grand Plan jadi lebih besar dari China ekonominya. Indonesia wow sangat diuntungkan perang energy. Gagal menurunkan inflasi. Gagal damai. Gagal rese-sih. Udah sering gagal kan USA dan sekutunya.","9 Oct 22, 18:05"
299,"$CPIN $JPFA $IRRA $KAEF $SAME


https://cutt.ly/MBgKYwC","9 Oct 22, 18:01"
300,$JPFA fix restart dari bawah lagi ini mah🤣🤣😂,"7 Oct 22, 14:42"
301,$JPFA Baik pasti naik.,"7 Oct 22, 10:08"
302,$JPFA WKWKK.. 1300 tampung Cuy,"7 Oct 22, 09:12"
303,"Simak Rekomendasi Saham AKRA, NATO, dan JPFA Untuk Jumat (7/10)
Indeks Harga Saham Gabungan (IHSG) menguat tipis 0,02% ke posisi 7.076,62 pada perdagangan Kamis (6/10). Sebanyak 258 saham menguat, 245 saham turun, dan 189 saham flat. PT AKR Corporindo Tbk (AKRA), PT Surya Permata Andalan Tbk (NATO), dan PT Japfa Comfeed Indonesia Tbk (JPFA) turun pada perdagang...","7 Oct 22, 05:56"
304,"Ooo pantes ambrol, main di coal aja gan. Resesi suku bunga asing caboet, coal malah makin mahal. $PTBA $JPFA","6 Oct 22, 14:51"
305,$JPFA jebol pertahanan. Siap tampung di 1330. 😁,"6 Oct 22, 14:43"
306,$JPFA 1300 yuk bisa yuk,"6 Oct 22, 14:35"
307,"Harga ayam anjlok di pasaran sedangkan pakan nya mahal
Saat nya saham ayam turun
$JPFA $CPIN $DEWI $WMUU","6 Oct 22, 13:49"
308,$JPFA waduh inverted CnH..keluar dulu d..,"6 Oct 22, 11:22"
309,$JPFA haduuuh kenapa kok tambah turun? 😓,"6 Oct 22, 10:31"
310,$JPFA ayam tiren digoreng lagi doonggg,"5 Oct 22, 16:45"
311,$JPFA turun lagi... kaga naek naek nih saham.,"5 Oct 22, 15:09"
312,$JPFA antri dikit doank kasi lah 1460 ndar..yuk,"5 Oct 22, 14:25"
313,$JPFA sapa tuh antri di 10.000 lot. apakah YU? 😝,"5 Oct 22, 11:17"
314,"mulai masukin watchlist lagi lapis 2 yuk
banyak yg mulai menarik
kebanyakan gorengan bisa kolestrol

$JPFA $PALM $INDY","5 Oct 22, 10:00"
315,$JPFA yookk kesini dulu yuk,"5 Oct 22, 06:18"
316,$JPFA,"4 Oct 22, 13:04"
317,$JPFA koreksi sehat,"3 Oct 22, 17:17"
318,"$BEEF Nasipmu kini

Setelah IPO dari harga 340, saham BEEF di 2019 sempat Drop ke 180-an, namun karena kinerjanya ketika itu memang meningkat harga sahamnya juga dengan cepat kembali ke harga IPO bahkan sempat ke 400-an.

Manajemen ketika itu juga cukup optimis dengan progres ekspansi mereka dan memang menargetkan menjadi industri frozen food nomor 3 terbesar di Indonesia, dibawah $CPIN dan $JPFA. Namun karena ketika itu telah bagger akhirnya BEEF dilepas guna menggali potensi emiten lainnya.

Covid Datang
Sebelum covid datang BEEF mulai sempoyongan dengan kebijakan pemerintah membatasi harga jual daging sapi (jeleknya pemerintah kadang tiba2 main batasin), dimana BEEF sudah mengimport/memborong (karena niat ekspansi) sapi bakalan dengan harga market Australia (yang ketika itu kebetulan lagi naik) sehingga harga beban pokok mereka lebih besar daripada harga jualnya, ini alasan Q4 2019 mereka mulai rugi.

Covid datang, harga jual daging sapi pun jatuh lebih dalam, pendapatan lebih rendah daripada beban pokok, ditambah piutang yang tidak tertagih dan beban bunga yang terus berjalan, jadinya BEEF hancur-hancuran di 2020 dan berlanjut ke 2021 sampai harga sahamnya mentok di 50 dengan ekuitas hancur. Rentetan yang awalnya bermulai dari bisnis pengolahan dagingnya turut menghancurkan bisnis frozen foodnya (KIBIF dan lain-lain).

Saya tidak melihat ada Fraud yang dilakukan manajemen BEEF sampai hal ini terjadi, murni semua karena kegagalan bisnis walaupun mungkin ada beberapa tindakan non efisien yang dilakukan manajemen BEEF seperti membeli mobil merce untuk operasional Dirutnya, tapi mungkin masih wajar karena ketika itu semua tampak Oke, dan arus kas juga bagus.

Namun kini Asia Agri telah resmi masuk BEEF dengan step awal masuk dengan memberikan utang tanpa bunga senilai 553Milyar guna membayar utang bank (sehingga bunganya tidak menggulung) dan utang lainnya.

Proses selanjutnya (seharusnya) utang tersebut dikonversi menjadi saham (akuisisi) dengan mekanisme RI (mungkin ditambah dengan membeli saham pengendali sekarang) sehingga BEEF menjadi bagian dari raksasa perkebunan Asia Agri (Tanoto Group). Integrasi kebun luas Asia Agri dan bisnis penggemukan dan pengolahan daging BEEF serta Prozen Food mereka (Kibif) seharusnya menjadi sinergi yang baik kedepan untuk BEEF.

Semoga semua proses ini berlansung dengan baik dan cepat.
Harapan dari holder BEEF 50 IDR.

Disclamer. DYOR.","3 Oct 22, 13:21 · Edited on 3 Oct 22, 13:21"
319,"Ada orang yang saham pilihannya udah minus/nyangkut dan secara teknikal/fundamental juga udah burik tapi masih dibela mati2an wkwkkwk... ga rela CL 😭 malu untuk mengakuinya.. selalu berharap BEP, mngkin kalau udah BEP langsung cut 😁

RANDOM TAG : $EXCL $JPFA $BRMS $SIDO $IHSG","3 Oct 22, 09:33"
320,$JPFA selalu ada yang menurunkan jika harga sdh sampai di 1500,"3 Oct 22, 09:22"
321,"Rekomendasi Saham PGAS dan JPFA oleh NH Korindo | 3 Oktober 2022
NH Korindo3 Oktober 2022Saham PGASPattern : Parallel Channel Uptrend.Speculative Buy.Entry Level: 1755-1705.Average Up >1775.Target: 1815 / 1840 / 1870.Stoploss: 1670.Saham JPFAPattern : Parallel Channel Uptrend.Speculative Buy .Entry Level: 1515-1490.Average Up > 1525.Target: 1500 / 1635-1650.Stopl...","3 Oct 22, 09:11"
322,"IHSG Dilanda Tekanan Jual, Cermati PGAS, JPFA, MIKA, BBCA dan SRTG
JAKARTA, https://bit.ly/2xtw1Yt - Penasihat Asosiasi Analis Efek Indonesia (AAEI) yang juga analis MNC Sekuritas Edwin Sebayang menyebut, IHSG bakal dilanda tekanan jual. Alhasi. IHSG diperkirakan turun pada perdagangan Senin (3/10/2022). IHSG diprediksi bakal bergerak pada rentang 6.960 – 7.089. Cermati PGA...","3 Oct 22, 08:41"
323,"Bandarmologi Saham PGAS, JPFA, MIKA, BBCA dan SRTG | 3 Oktober 2022
Technical & Bandarmology PrespectivesMonday (03/09/2022)By Dr Cand. E S, MBA, CSA®., CIB®.Inflasi September 5,88% yoy & 1,10% mtm??‼️️‼️️IDX Composite 6,960 - 7,089SUMMARY: STRONG SELL‼️️‼️️‼️️‼️️11 TECHNICAL INDICATORS:RSI (14): SELL‼️️STOCH (9,6,3): SELL...","3 Oct 22, 07:55"
324,"$JPFA
di resisten!
agak susah sih kalau berharap breakout! tapi ya semoga aja breakout!

resisten 1525
support 1460
target pattern kalau breakout 1595

disclaimer on","3 Oct 22, 07:33"
325,"$JPFA -
Target Dekat 1595
Akan Menuju angka diatas i,boleh percaya boleh tidak .

Postingan Ini di buat atas hasil analisa pribadi penulis,bukan ajakan menjual atau membeli .
selalu lakukan analisa pribadi sebelum melakukan pembelian/penjualan.

$MYOR $UNVR $IHSG $BBCA","3 Oct 22, 04:11"
326,$JPFA,"3 Oct 22, 00:00"
327,"siap"" mau terbang @JPFA","2 Oct 22, 12:02"
328,"""IHSG harus beli pas level harga berapa?

dan...

""Akan sampai level berapa IHSG jatuh?""


Thread ini cocok untuk teman2 yang butuh opini + saran tambahan mengenai apa yang harus di lakukan selama jatuhnya IHSG

Random tags","1 Oct 22, 19:48"
329,$JPFA closing dibawa naik ke 1515.. ada apa nih?,"30 Sep 22, 15:12"
330,"selamat pagi
hapcu gaes happy cutloss
ihsg balik ke angka 6 lagi...
sabarin yaaak

random tag $BUMI $RAFI $BRPT $TAYS $JPFA","30 Sep 22, 09:16"
331,pake sayap ayam $JPFA $CPIN,"29 Sep 22, 10:59"
332,"yakin ihsg hari ini closing ijo si
jadi ya wes ben lah gak CL dulu emiten yg lagi merah

$JPFA $BRPT $PALM $CRAB","29 Sep 22, 10:26"
333,"Suhu LKH berpisah dengan $PTRO

konon kabarnya Suhu LKH cuma beli terus dari 1000 ke 200 an dr 2015 - 2017

jual total saham PTRO di 2022
krn aksi korporasi.

inilah yg disebut INVESTOR

membeli saham di harga tidak WAJAR dan
hanya menjual saham di harga WAJAR

harga WAJAR terwujud dr gerakan alami dr pasar reguler
atau aksi korporasi di mana Pengendali menjual sahamnya.

jika dilihat sejarahnya Suhu LKH lebih banyak menjual total sahamnya krn ada Aksi Korporasi perubahan PSP.

seperti MBAI ke
dan PTRO","28 Sep 22, 23:17"
334,"Iseng bahas saham2 request viewer, ada $ENZO $KUAS $JPFA, dll. ENZO masih menarik tapi tunggu di area avg bandar reakumulasi, KUAS menarik di bawah, JPFA menarik, sisanya cek disini: https://cutt.ly/zVHYNY5
Colek $IHSG $BUMI","28 Sep 22, 20:45"
335,"$WMPP

https://cutt.ly/hVGcUZv

$WMPP $WMUU $JPFA","28 Sep 22, 13:58"
336,"""Beli Saham Rugi Tidak Selalu Salah""

Thread yang cocok untuk teman2 pemula yang bingung kenapa orang beli saham rugi

$ICBP $CPIN $JPFA $SIDO $PWON","28 Sep 22, 06:16"
337,$JPFA biasanya penutupan di tarik..,"27 Sep 22, 15:18"
338,"$IHSG berpotensi mixed, ajaib rekomendasikan $BRPT $JPFA $SSIA
https://cutt.ly/iVAIGZk","27 Sep 22, 10:06"
339,"Ajaib Sekuritas: IHSG Mixed, Simak Target Harga BRPT, JPFA dan SSIA
JAKARTA, https://bit.ly/2xtw1Yt - Ajaib Sekuritas memprediksi IHSG bergerak mixed pada perdagangan Selasa (27/9/2022). IHSG hari ini diperkirakan akan bergerak pada level 7.050-7.165. Simak target harga BRPT, JPFA dan SSIA.Ajaib Sekuritas menjelaskan, Bank Indonesia melaporkan mengacu pada data jumlah uang ber...","27 Sep 22, 09:10"
340,"$IHSG 4 saham menu trading hari ini $GJTL $JPFA $LPPF $LSIP
https://cutt.ly/rVAn8Da","27 Sep 22, 08:43"
341,"$IHSG diperkirakan 7122-7355, cermati $TLKM $INKP $JPFA $BMTR
https://cutt.ly/mVAn2pE","27 Sep 22, 08:42"
342,"$JPFA (OPINI) Broksum sangat menarik dengan avg 1500an. Last price 1525. Selama bertahan diatas 1460 ada potensi ke 1550, 1570, 1600. Cek and ricek lagi!!!","27 Sep 22, 08:36"
343,"IHSG Masih Volatil, Rekomendasi Saham ICBP, JPFA, MAPI
Indeks Harga Saham Gabungan (IHSG) diperkirakan volatil pada Selasa (27/9/2022), di tengah rencana kenaikan suku bunga The Fed yang agresiff.IHSG ditutup pada posisi 7.127,50 atau turun 0,71 persen pada Senin (26/9/2022). Sepanjang perdagangan, IHSG bergerak pada rentang 7.039,24 - 7.178,50.Analis ...","27 Sep 22, 08:25"
344,"Rekomendasi Saham GJTL, JPFA, LPPF dan LSIP oleh MNC Sekuritas | 27 September 2022
MNC Sekuritas27 September 2022PT Gajah Tunggal Tbk (GJTL)GJTL ditutup terkoreksi 1,5% ke level Rp 665 pada perdagangan kemarin (26/9) namun masih tertahan oleh MA200. Selama GJTL masih bergerak di atas Rp 650 sebagai support-nya, maka posisi GJTL saat ini sedang berada di awal wave C pada label hita...","27 Sep 22, 08:11"
345,"Rekomendasi Saham BBRI, ISAT dan JPFA oleh Kiwoom Sekuritas | 27 September 2022
Kiwoom Sekuritas27 September 2022Rizky KhaerunnisaPT Bank Rakyat Indonesia (Persero) Tbk (BBRI)Entry Buy : Rp 4.470 – Rp 4.540Target Price : Rp 4.630 – Rp 4.690Support : Rp 4.410 – Rp 4.470Cutloss : Rp 4.400PT Indosat Tbk (ISAT)Entry Buy : Rp 7.325 – Rp 7.475Target Price : Rp 7.625 – Rp 7....","27 Sep 22, 08:11"
346,"Bos Japfa Handojo Santosa Disemayamkan di JTLC Bogor, Berikut Jadwalnya
Direktur Utama PT Japfa Comfeed Indonesia Tbk. (JPFA) Handojo Santosa meninggal dunia pada Minggu (25/9/2022). Jenazah akan disemayamkan di Japfa The Learning Center (JTLC), Bogor.Dalam pengumuman di Harian Bisnis Indonesia, Handojo Santosa akan disemayamkan di JTLC, yang beralamat di Cikopo Selata...","27 Sep 22, 07:25"
347,"$JPFA

Pada tanggal 26 September 2022, $JPFA ditutup di titik tertingginya per hari ini di angka 1525, naik 20 poin (+1,33%) dari harga closing kemarin. Secara teknikal dalam timeframe daily, harga ditutup di atas trend line di angka 1491,344. Sinyal BUY muncul sejak 21 September 2022.

Volume yang dihasilkan tergolong rendah, dengan tekanan beli 100%. Indikator MACD menunjukkan sinyal yang bullish tipis. Momentum untuk naik mulai terlihat bertambah. Indikator stochastic menunjukkan sinyal yang bullish, sementara indikator stochastic RSI menunjukkan terjadinya golden cross. Secara historis, posisi harga terbilang Undervalued.

DISCLAIMER ON: Ini hanya analisis teknikal dari kami yang bisa jadi berbeda dari analisis teknikal orang lain. BUKAN AJAKAN UNTUK MEMBELI ATAU MENJUAL. Keputusan investasi tetap di tangan kalian masing-masing dan selalu terapkan money management!

Chart ini dihasilkan dari: .","26 Sep 22, 20:56"
348,"Dirut $JPFA Meninggal Dunia

Direktur Utama Japfa Comfeed Indonesia, Handojo Santosa, meninggal dunia pada Minggu (25/9). Handojo Santosa adalah pemilik mayoritas Japfa Ltd, induk Japfa Comfeed yang terdaftar di Singapura.

Simak Stockbit Snips selengkapnya di sini:
https://bit.ly/3DPqvTs","26 Sep 22, 19:08"
349,"Konglomerat Pemilik Japfa Handojo Santosa Meninggal, Ini Profilnya
PT Japfa Comfeed Indonesia Tbk (JPFA) menyampaikan berita duka cita. Direktur Utama perseroan, Handojo Santosa dikabarkan telah meninggal dunia dengan usia 57 tahun pada hari Minggu (25/9) kemarin.""Perseroan menyampaikan bahwa Handojo Santosa yang menjabat sebagai Direktur Utama Perseroan, telah men...","26 Sep 22, 18:25"
350,"$JPFA grafik secara bulanan dan 3 bulanan membentuk higher low sebagai support, jangka panjang masih terlihat uptrend, besok masih misteri karena meskipun bid ask cenderung menekan harga, done quantity di harga penutupan menjadi yang paling banyak dieksekusi, jadi kesimpulannya bisa naik karena perubahan sentimen atau turun yg sejalan dengan kondisi bid ask.","26 Sep 22, 15:50"
351,"$JPFA direktur meninggal malah naik wkwkwkwkk
Bingung ni saham wkwkwk","26 Sep 22, 15:34"
352,"Daftar Petinggi Emiten yang Tutup Usia Mulai Handojo Santosa ke Arifin Panigoro
Beberapa petinggi perusahaan yang menjabat sebagai Direktur hingga Pendiri tercatat berpulang ke Yang Maha Esa seperti Handojo Santosa dan Arifin Panigoro.Bisnis telah merangkum beberapa petinggi perusahaan yang meninggal tahun ini.Handojo SantosaDirektur Utama PT Japfa Comfeed Indonesia Tbk. (JPFA...","26 Sep 22, 14:40"
353,"Dirut Japfa Indonesia Handojo Santosa Tutup Usia
JAKARTA, Kabar duka datang dari emiten unggas atau poultry, PT Japfa Comfeed Indonesia Tbk (JPFA). Direktur utama perusahaan tersebut, Handojo Santosa, meninggal dunia pada Minggu (25/9/2022).
Kabar duka tersebut disampaikan oleh Corporate Secretary Japfa Maya Pradjono, dalam keterangan resmi yang d...","26 Sep 22, 13:55"
